pose_landmarking_mem.committed_Committed_AS,pose_landmarking_system.active_processes_active,pose_landmarking_system.cpu_user,pose_landmarking_system.file_nr_used_used,pose_landmarking_system.processes_running,pose_landmarking_system.ram_buffers,pose_landmarking_system.ram_cached,pose_landmarking_system.ram_free,pose_landmarking_system.ram_used,Target
31842.68,1655,9.831933,15285,5,28.61328,1934.852,308.7969,4518.832,6
31844.73,1656,10.234899,15349,5,28.61328,1934.855,305.668,4521.957,6
31842.63,1655,9.915966,15349,4,28.61328,1934.855,305.3516,4522.273,6
31946.14,1655,10.495382,15349,5,28.61328,1934.914,309.75,4517.816,6
31842.7,1655,10.428932,15349,4,28.62109,1934.918,310.5508,4517.004,6
31842.7,1655,10.22632,15317,5,28.62109,1934.918,301.6836,4525.871,6
31841.88,1656,19.32773,15285,5,28.62109,1934.922,309.4844,4518.066,6
31839.77,1655,10.428932,15317,4,28.62109,1934.922,307.7617,4519.789,6
32088.46,1655,10.359231,15349,5,28.62109,1934.93,306.5547,4520.988,6
32567.76,1655,10.0,15349,9,28.62891,1934.93,313.5156,4514.02,6
31839.69,1655,10.284281,15317,4,28.62891,1934.93,308.1328,4519.402,6
31872.38,1655,11.008403,15349,5,28.62891,1934.93,301.2539,4526.281,6
31842.82,1654,10.301508,15349,4,28.62891,1934.93,302.9258,4524.609,6
31839.76,1654,9.807209,15381,4,28.62891,1934.93,306.2539,4521.281,6
31839.76,1654,10.318792,15285,4,28.63672,1934.934,307.6133,4519.91,6
31840.75,1657,9.571788,15285,5,28.63672,1934.938,314.3086,4513.211,6
31843.71,1655,13.547841,15285,7,28.63672,1934.992,320.332,4507.133,6
31841.99,1654,11.63575,15285,4,28.64453,1935.008,312.1602,4515.281,6
31841.84,1654,10.084034,15285,4,28.64453,1935.012,310.6875,4516.75,6
31839.71,1654,10.411419,15317,4,28.65234,1935.012,310.5977,4516.832,6
31839.81,1654,10.756303,15317,5,28.65234,1935.012,308.5234,4518.906,6
31841.54,1655,10.176619,15317,5,28.65234,1935.012,305.9219,4521.508,6
31839.82,1654,10.15953,15317,4,28.66016,1935.016,310.8594,4516.559,6
31839.82,1654,9.991604,15349,4,28.66016,1935.016,307.4805,4519.938,6
31839.82,1654,10.428932,15349,4,28.66016,1935.016,306.1836,4521.234,6
31839.82,1654,9.815436,15349,19,28.66016,1935.016,310.1133,4517.305,6
31841.54,1655,10.402685,15349,5,28.66016,1935.016,311.2773,4516.141,6
31839.82,1654,10.075567,15349,4,28.68359,1935.02,313.6367,4513.754,6
31839.83,1654,11.083123,15349,4,28.68359,1935.02,311.1445,4516.246,6
31839.84,1654,10.234899,15285,4,28.68359,1935.02,307.7305,4519.66,6
31839.84,1654,10.168067,15317,4,28.68359,1935.02,318.6719,4508.719,6
32093.41,1655,9.983221,15285,6,28.68359,1935.023,316.1406,4511.246,6
31839.86,1654,10.961214,15253,4,28.69141,1935.023,307.7734,4519.605,6
31839.86,1654,10.067114,15253,4,28.69141,1935.023,306.0508,4521.328,6
31839.86,1654,10.402685,15253,4,28.69141,1935.027,305.0664,4522.309,6
31839.86,1654,10.058676,15317,5,28.69141,1935.027,303.8359,4523.539,6
32093.43,1655,10.243493,15285,7,28.69141,1935.031,304.8984,4522.473,6
31839.87,1654,10.075567,15285,4,28.69922,1935.031,301.4062,4525.957,6
31839.78,1654,10.318792,15221,4,28.69922,1935.031,293.9766,4533.387,6
31839.78,1654,10.336134,15253,4,28.69922,1935.035,295.8203,4531.539,6
31852.3,1655,10.59714,15253,5,28.69922,1935.16,299.582,4527.652,6
32097.55,1656,10.252101,15253,5,28.69922,1935.16,292.6797,4534.555,6
31843.98,1655,10.067114,15285,4,28.71094,1935.176,299.2305,4527.977,6
31844.11,1655,10.185185,15317,7,28.71094,1935.176,296.8711,4530.336,6
31841.96,1655,11.64557,15349,5,28.71094,1935.176,298.4336,4528.773,6
31840.0,1654,10.318792,15349,5,28.71484,1935.188,294.8359,4532.355,6
31841.98,1655,9.891031,15349,5,28.71484,1935.191,296.9102,4530.277,6
31840.0,1654,10.495382,15349,4,28.73047,1935.191,307.0977,4520.074,6
31839.9,1654,10.075567,15349,4,28.73047,1935.199,305.3516,4521.812,6
31841.89,1655,10.252101,15349,17,28.73047,1935.199,307.7969,4519.367,6
31839.94,1654,9.983221,15317,5,28.73047,1935.203,306.0547,4521.105,6
31841.92,1655,10.050251,15317,5,28.73047,1935.203,294.2422,4532.918,6
31840.0,1654,10.876897,15317,4,28.73828,1935.199,291.7812,4535.375,6
31840.0,1654,10.084034,15285,4,28.73828,1935.207,290.5391,4536.609,6
31841.97,1655,10.318792,15253,5,28.73828,1935.207,290.2617,4536.887,6
31840.0,1654,9.739715,15253,4,28.73828,1935.207,292.8398,4534.309,6
31872.87,1654,10.486577,15253,6,28.73828,1935.207,291.5391,4535.609,6
31840.0,1654,11.79444,15285,4,28.74609,1935.199,283.793,4543.355,6
31839.91,1654,12.614871,15317,4,28.74609,1935.207,282.8242,4544.316,6
31841.77,1655,11.715481,15317,5,28.74609,1935.211,280.2461,4546.891,6
31839.93,1654,10.292887,15317,4,28.74609,1935.211,280.332,4546.805,6
31841.78,1655,9.882747,15317,6,28.74609,1935.211,296.7969,4530.34,6
31839.93,1654,10.535117,15349,4,28.75391,1935.211,292.4414,4534.688,6
31839.93,1654,10.151007,15317,4,28.75391,1935.211,299.0195,4528.109,6
31841.72,1656,11.167086,15285,11,28.75391,1935.219,299.1758,4527.945,6
31840.02,1654,10.168067,15285,5,28.75391,1935.527,299.9961,4526.816,6
31841.74,1655,9.831933,15285,5,28.75391,1935.547,296.0,4530.793,6
31840.02,1654,10.243493,15317,4,28.76172,1935.75,287.293,4539.289,6
31839.95,1654,10.690236,15381,4,28.92578,1978.504,233.6172,4550.047,6
31841.94,1655,10.794979,15381,5,28.92578,1978.637,240.3711,4543.16,6
31839.96,1654,9.831933,15381,4,28.92578,1978.656,237.9922,4545.52,6
31855.64,1655,10.933558,15381,5,28.92578,1978.676,235.9414,4547.551,6
31843.17,1654,10.092515,15285,4,28.92578,1978.676,231.1719,4552.32,6
31840.11,1654,10.336134,15285,9,28.9375,1978.863,240.1016,4543.191,6
31842.09,1655,10.310142,15285,5,28.9375,1978.863,241.1172,4542.176,6
31881.59,1660,10.831234,15445,6,29.17578,1994.641,231.1211,4536.156,6
31840.15,1656,11.036226,15317,4,29.17969,1994.98,234.5234,4532.41,6
31840.15,1654,10.15953,15317,4,29.17969,1995.848,232.4102,4533.656,6
31840.12,1654,10.747271,15317,4,29.19141,1995.973,229.0391,4536.891,6
31841.98,1655,9.739715,15285,5,29.19141,1995.973,234.4258,4531.504,6
31840.16,1654,10.92437,15317,6,29.19141,1995.973,251.8633,4514.066,6
31840.17,1654,10.016835,15349,4,29.25391,1996.059,248.9258,4516.855,6
31840.17,1654,10.57047,15349,4,29.25391,1995.977,249.8789,4515.984,6
31840.19,1654,9.747899,15317,4,29.26172,1995.977,253.2422,4512.613,6
31842.04,1655,10.504202,15317,12,29.26172,1995.977,251.4453,4514.41,6
31840.19,1654,9.915966,15349,5,29.26172,1995.977,250.1484,4515.707,6
31840.19,1654,10.067114,15349,4,29.26172,1995.977,242.0859,4523.77,6
31840.19,1654,10.318792,15317,4,29.26172,1995.977,238.3359,4527.52,6
31840.04,1654,10.15953,15349,4,29.26172,1995.977,234.7266,4531.129,6
31841.75,1657,10.243493,15285,6,29.26953,1995.977,232.8789,4532.969,6
31840.05,1654,10.15953,15285,4,29.26953,1995.977,225.4961,4540.352,6
31840.05,1654,9.807209,15285,5,29.26953,1995.977,226.5703,4539.277,6
31840.05,1654,10.252101,15285,4,29.26953,1995.98,228.4492,4537.395,6
31840.05,1654,10.234899,15253,4,29.27734,1995.98,231.5547,4534.281,6
31841.77,1655,9.924306,15349,5,29.27734,1995.98,224.9805,4540.855,6
31840.05,1654,10.654362,15349,7,29.27734,1995.98,223.3828,4542.453,6
31840.05,1653,9.655751,15349,4,29.27734,1995.98,222.3906,4543.445,6
31840.05,1653,10.084034,15349,5,29.27734,1995.98,223.1797,4542.656,6
31840.11,1653,10.747271,15349,4,29.27734,1995.98,236.207,4529.629,6
31841.77,1654,9.815436,15317,5,29.28516,1995.98,235.9844,4529.844,6
31840.05,1653,10.43771,15285,4,29.28516,1995.98,226.4453,4539.383,6
31840.12,1653,9.723386,15317,4,29.28516,1995.98,226.3633,4539.465,6
31929.45,1659,10.411419,15317,5,29.28516,1995.98,228.9453,4536.883,6
31840.0,1653,9.815436,15317,4,29.28516,1995.992,237.1602,4528.656,6
32093.58,1654,10.050251,15349,5,29.29297,1995.992,235.0195,4530.789,6
31840.02,1653,10.118044,15349,4,29.29297,1995.992,246.2031,4519.605,6
31840.02,1653,10.57047,15349,6,29.29688,1995.996,244.3516,4521.449,6
31844.16,1654,10.393965,15349,4,29.29688,1996.004,244.9961,4520.797,6
31844.07,1654,10.142498,15349,7,29.29688,1996.004,243.7656,4522.027,6
32097.74,1655,9.949833,15381,5,29.29688,1996.004,237.6836,4528.109,6
31840.07,1653,9.949833,15381,5,29.30469,1995.98,237.6602,4528.148,6
31840.07,1653,10.058676,15381,4,29.32031,1995.988,239.8125,4525.973,6
31840.07,1653,9.547739,15317,4,29.32031,1995.988,239.5664,4526.219,6
31840.08,1654,9.823678,15317,6,29.32031,1995.988,242.0273,4523.758,6
32093.75,1656,10.747271,15317,5,29.32031,1995.988,240.3438,4525.441,6
31840.2,1655,10.058676,15317,4,29.32031,1995.988,241.4414,4524.344,6
31840.2,1655,9.831933,15317,5,29.32812,1995.988,240.9727,4524.805,6
31840.2,1655,10.22632,15317,4,29.32812,1995.988,235.1367,4530.641,6
31840.1,1655,10.252101,15349,4,29.32812,1995.988,234.8438,4530.934,6
31841.83,1656,9.907641,15349,5,29.32812,1995.988,241.8633,4523.914,6
31840.11,1655,9.924306,15349,5,29.32812,1995.988,240.5625,4525.215,6
31840.16,1656,9.747899,15317,4,29.33594,1995.992,245.0898,4520.676,6
31840.18,1656,10.486577,15317,17,29.33594,1995.992,243.6367,4522.129,6
31840.18,1656,10.058676,15285,4,29.33594,1995.992,245.2539,4520.512,6
32093.75,1657,9.874477,15285,5,29.33594,1995.992,246.0273,4519.738,6
31840.71,1657,10.318792,15285,7,29.33594,1995.992,251.4141,4514.352,6
31840.2,1656,9.747899,15285,4,29.35156,1995.992,248.6367,4517.113,6
31840.2,1656,10.663308,15349,4,29.35156,1995.992,243.6562,4522.094,6
31840.11,1656,10.075567,15349,4,29.35156,1995.992,240.5156,4525.234,6
31842.23,1657,10.142498,15349,6,29.35156,1995.992,236.8984,4528.852,6
31840.12,1656,10.084034,15317,4,29.35156,1995.992,237.5,4528.25,6
31843.26,1655,10.774411,15317,4,29.35156,1995.992,236.4414,4529.309,6
31845.23,1656,9.823678,15317,5,29.35938,1995.992,234.9297,4530.812,6
31977.48,1656,9.907641,15317,7,29.35938,1995.992,233.1719,4532.57,6
31840.34,1655,21.58516,15349,5,29.14062,1985.379,262.75,4513.824,6
31838.62,1656,10.243493,15349,4,29.14453,1985.445,258.1094,4518.395,6
31835.56,1656,10.15953,15349,4,29.15234,1985.449,251.4648,4525.027,6
31837.28,1657,10.243493,15349,5,29.15234,1985.453,247.625,4528.863,6
31835.48,1656,10.681245,15285,5,29.16016,1985.453,242.6328,4533.848,6
31835.77,1664,11.354079,15285,5,29.16016,1985.453,241.875,4534.605,6
31835.55,1663,12.352941,15285,5,29.16016,1985.453,239.9492,4536.531,6
31835.55,1663,11.848739,15285,4,29.16016,1985.469,237.4805,4538.984,6
31837.41,1656,11.838791,15285,5,29.16016,1985.469,230.3438,4546.121,6
31835.61,1655,12.205387,15253,4,29.16797,1985.453,228.8672,4547.605,6
31835.63,1655,11.680672,15285,4,29.17578,1985.453,228.4062,4548.059,6
31835.64,1655,11.809045,15253,4,29.17578,1985.453,236.0703,4540.395,6
31835.64,1655,12.436975,15285,5,29.17578,1985.453,246.5156,4529.949,6
31837.75,1656,11.922754,15285,6,29.17578,1985.453,246.9609,4529.504,6
31835.61,1655,11.606392,15317,4,29.17578,1985.453,252.7773,4523.688,6
31835.68,1655,9.790795,15349,4,29.17578,1985.453,251.5469,4524.918,6
31837.64,1656,10.513036,15381,6,29.18359,1985.453,249.2656,4527.191,6
31835.68,1655,9.983221,15349,4,29.18359,1985.457,247.4141,4529.039,6
31837.62,1656,10.57047,15253,5,29.18359,1985.457,252.7656,4523.688,6
31835.64,1655,10.292887,15253,4,29.18359,1985.457,248.5117,4527.941,6
31835.64,1655,10.075567,15253,4,29.18359,1985.457,251.8047,4524.648,6
31837.48,1656,11.017662,15349,18,29.19141,1985.457,250.0508,4526.395,6
31835.64,1655,12.405063,15349,4,29.20703,1985.469,247.3711,4529.047,6
31837.36,1656,10.469012,15349,5,29.20703,1985.469,248.5,4527.918,6
31835.61,1655,10.80402,15349,4,29.20703,1985.469,241.1797,4535.238,6
31836.25,1657,11.390285,15349,6,29.20703,1985.469,240.4023,4536.016,6
32089.18,1656,10.016694,15285,5,29.20703,1985.469,234.2305,4542.188,6
31835.62,1655,9.882747,15285,5,29.21484,1985.469,234.4336,4541.977,6
32086.11,1655,9.891031,15285,5,29.21484,1985.469,237.0469,4539.363,6
31833.62,1655,10.142498,15285,5,29.21484,1985.477,233.3359,4543.066,6
31885.89,1656,10.252101,15317,5,29.23438,1985.48,234.5781,4541.801,6
31837.94,1656,10.217755,15317,5,29.23438,1985.48,236.1719,4540.207,6
31835.83,1655,9.807209,15317,4,29.23438,1985.48,235.5078,4540.871,6
31835.84,1655,10.318792,15253,4,29.23828,1985.492,234.0469,4542.316,6
31835.68,1655,10.521886,15253,5,29.23828,1985.492,233.6484,4542.715,6
31835.69,1655,9.823678,15285,4,29.24609,1985.492,238.3086,4538.047,6
31837.7,1656,10.15953,15285,6,29.24609,1985.492,238.0625,4538.293,6
31835.72,1655,9.983221,15285,4,29.26172,1985.492,241.9414,4534.398,6
31835.72,1655,10.521886,15285,4,29.26172,1985.492,241.6953,4534.645,6
31835.78,1655,10.561609,15285,4,29.26172,1985.492,239.5508,4536.789,6
31835.78,1655,9.815436,15317,5,29.26172,1985.492,237.2656,4539.074,6
31837.5,1655,9.747899,15317,5,29.26172,1985.492,238.5781,4537.762,6
31842.78,1655,11.167086,15317,5,29.23828,1976.387,279.4805,4505.988,6
31842.78,1655,12.267343,15285,5,29.24609,1975.801,260.2734,4525.773,6
31839.75,1655,11.774601,15285,5,29.24609,1975.801,258.1523,4527.895,6
31839.76,1655,11.026936,15317,18,29.24609,1975.805,250.9023,4535.141,6
31841.74,1656,11.962932,15285,6,29.24609,1975.805,247.7773,4538.266,6
31839.77,1656,10.327456,15285,4,29.24609,1975.805,252.5898,4533.453,6
31839.77,1656,11.680672,15285,5,29.25391,1975.84,249.6172,4536.383,6
31841.47,1657,11.101766,15317,5,29.25391,1975.848,249.6562,4536.336,6
31839.77,1656,9.915966,15285,4,29.25391,1975.848,249.3086,4536.684,6
31841.62,1657,9.899329,15285,7,29.25391,1975.848,242.0391,4543.953,6
31839.77,1656,10.22632,15285,4,29.26172,1975.871,240.7969,4545.164,6
31839.77,1656,9.815436,15253,6,29.26172,1975.871,244.3359,4541.625,6
31841.39,1657,10.614996,15285,6,29.26172,1975.871,243.1953,4542.766,6
31839.69,1656,9.882747,15285,5,29.26172,1975.871,246.5586,4539.402,6
31841.41,1657,10.59714,15317,18,29.26172,1975.867,243.4844,4542.48,6
31835.81,1656,10.831234,15317,5,29.26172,1975.867,248.2422,4537.723,6
31835.81,1656,9.907641,15317,5,29.26953,1975.867,246.9961,4538.961,6
31837.52,1657,10.151007,15317,6,29.26953,1975.867,254.1016,4531.855,6
31835.82,1656,9.807209,15317,5,29.26953,1975.867,254.1016,4531.855,6
31850.02,1661,9.815436,15285,8,29.26953,1975.867,265.8477,4520.109,6
31835.82,1656,9.991604,15285,5,29.26953,1975.867,262.4961,4523.461,6
31835.84,1656,10.00841,15253,4,29.26953,1966.738,336.7539,4458.332,6
32089.31,1657,10.234899,15253,6,29.26953,1966.512,322.3477,4472.965,6
31835.75,1656,10.234899,15253,5,29.26953,1966.512,319.9922,4475.32,6
31836.5,1657,9.93266,15285,7,29.26953,1966.539,306.7188,4488.566,6
31835.76,1656,10.318792,15317,5,29.28516,1966.539,297.1328,4498.137,6
31835.77,1656,9.983221,15285,6,29.28516,1966.539,289.5039,4505.766,6
31837.55,1657,10.15953,15285,6,29.28516,1966.539,286.082,4509.188,6
31835.84,1656,10.428932,15317,4,29.28516,1966.539,280.3281,4514.941,6
31837.56,1657,9.807209,15349,5,29.29297,1966.539,277.3555,4517.906,6
31835.84,1656,10.606061,15381,4,29.29297,1966.539,280.9453,4514.316,6
31835.84,1656,9.958159,15381,4,29.29297,1966.539,280.0273,4515.234,6
32089.35,1657,10.588235,15413,5,29.29297,1966.543,286.3164,4508.941,6
31835.82,1656,9.983221,15413,4,29.29297,1966.543,287.4766,4507.781,6
31837.54,1657,17.32218,15381,6,29.30469,2000.605,254.2031,4506.98,6
31839.97,1657,11.390285,15381,5,29.69141,1985.566,254.0039,4521.832,6
31839.99,1657,9.974853,15381,4,29.69141,1985.566,249.7148,4526.121,6
32093.55,1658,10.217755,15317,5,29.69141,1985.566,256.6602,4519.176,6
31835.85,1656,9.991604,15285,4,29.69922,1985.566,263.5625,4512.266,6
32089.41,1656,9.296482,15317,6,29.69922,1985.566,263.0859,4512.742,6
31835.85,1656,9.815436,15317,4,29.70703,1985.566,263.0195,4512.801,6
31835.85,1656,9.831933,15317,4,29.70703,1985.566,259.4336,4516.387,6
32089.36,1656,10.729254,15285,7,29.70703,1985.566,253.0547,4522.766,6
31835.82,1656,9.655751,15285,4,29.70703,1985.566,254.4805,4521.34,6
32089.39,1656,9.823678,15253,7,29.70703,1985.566,248.6875,4527.133,6
31835.79,1656,10.504202,15253,4,29.71484,1985.566,249.2773,4526.535,6
31835.79,1656,9.723386,15253,4,29.71484,1985.566,249.7422,4526.07,6
31837.77,1657,10.15953,15317,5,29.71484,1985.566,248.457,4527.355,6
31833.79,1656,10.176619,15317,4,29.71875,1985.578,255.3789,4520.418,6
31835.79,1656,10.15953,15285,4,29.71875,1985.578,252.4297,4523.367,6
31927.12,1662,10.050251,15317,5,29.71875,1985.578,247.7773,4528.02,6
31835.79,1656,10.588235,15317,4,29.72656,1985.57,251.7812,4524.016,6
32057.46,1656,10.22632,15317,5,29.72656,1985.578,251.5352,4524.254,6
31837.14,1659,10.278012,15349,8,29.72656,1985.59,246.0391,4529.738,6
32089.34,1656,9.647651,15381,6,29.72656,1985.59,248.5977,4527.18,6
31835.78,1656,9.966499,15381,4,29.74219,1985.574,251.4219,4524.355,6
31835.78,1656,10.420168,15349,4,29.75,1985.59,246.0273,4529.727,6
31837.77,1657,10.243493,15349,5,29.75,1985.59,244.8633,4530.891,6
31835.79,1656,10.318792,15349,4,29.75,1985.59,246.7852,4528.969,6
31835.79,1656,9.571788,15349,4,29.75,1985.59,242.418,4533.336,6
31831.85,1656,10.327456,15317,4,29.75,1985.59,243.5898,4532.164,6
31831.85,1656,9.798995,15285,4,29.75781,1985.594,246.5781,4529.164,6
31833.59,1657,10.690236,15349,5,29.75781,1985.594,249.7656,4525.977,6
31831.8,1656,10.310142,15349,5,29.75781,1985.602,257.6992,4518.035,6
31831.8,1655,9.899329,15349,4,29.75781,1985.602,256.0469,4519.688,6
31831.81,1654,10.168067,15317,4,29.75781,1985.602,249.1133,4526.621,6
31831.81,1654,9.899329,15349,4,29.76562,1985.594,247.1562,4528.578,6
31833.66,1655,10.794979,15317,5,29.76562,1985.602,247.8945,4527.832,6
31831.81,1654,9.731544,15317,4,29.76562,1985.602,248.0234,4527.703,6
31831.81,1654,10.243493,15317,5,29.76562,1985.602,254.5352,4521.191,6
31831.81,1654,9.983221,15349,4,29.76562,1985.602,252.418,4523.309,6
31839.65,1655,11.083123,15349,4,29.77344,1985.605,248.2969,4527.418,6
31841.2,1656,10.084034,15349,5,29.77344,1985.613,248.0391,4527.668,6
31836.44,1655,10.672269,15349,4,29.77344,1985.613,256.2383,4519.469,6
31836.44,1655,9.907641,15349,4,29.77344,1985.613,256.2695,4519.438,6
31843.47,1655,10.654362,15349,16,29.77344,1985.613,251.207,4524.5,6
31843.47,1655,10.0,15349,4,29.78125,1985.605,248.875,4526.832,6
31842.13,1656,10.075567,15317,5,29.78125,1985.613,247.3164,4528.383,6
31840.41,1655,10.234899,15317,4,29.78125,1985.613,247.2148,4528.484,6
31840.41,1655,9.747899,15317,4,29.78125,1985.613,253.1602,4522.539,6
31838.6,1655,11.092437,15317,8,29.78125,1985.613,255.1172,4520.582,6
31967.25,1661,13.456686,15317,5,29.80469,1985.566,253.8438,4521.879,6
31840.45,1655,10.344828,15285,5,29.80469,1985.613,257.4609,4518.215,6
31838.75,1654,9.715243,15285,4,29.8125,1985.605,255.9961,4519.68,6
31838.77,1654,11.63575,15317,5,29.8125,1985.613,257.0,4518.668,6
31838.77,1654,10.310142,15317,4,29.8125,1985.613,257.5742,4518.094,6
31838.77,1654,10.10952,15285,4,29.84375,1985.613,260.1289,4515.508,6
31840.55,1655,10.318792,15317,5,29.84375,1985.613,259.168,4516.469,6
31838.82,1654,9.907641,15285,4,29.84375,1985.617,261.1367,4514.496,6
31838.82,1654,10.301508,15317,4,29.84375,1985.617,261.6719,4513.961,6
31839.69,1659,10.252101,15317,6,29.85156,1985.621,256.6055,4519.016,6
31838.82,1654,10.260723,15253,4,29.85156,1985.621,256.2656,4519.355,6
32092.08,1655,11.483655,15253,5,29.85156,1985.621,282.6055,4493.016,6
31838.56,1654,10.058676,15253,18,29.85156,1985.621,283.1055,4492.516,6
31838.56,1654,9.739715,15221,4,29.85156,1985.621,278.9219,4496.699,6
31838.57,1654,10.252101,15253,4,29.85938,1985.621,279.3984,4496.215,6
31838.57,1654,10.092515,15253,4,29.85938,1985.621,287.1523,4488.461,6
31840.3,1655,14.237856,15285,5,29.85938,1985.621,285.8398,4489.773,6
31838.57,1654,10.15953,15285,4,29.85938,1985.621,277.625,4497.988,6
31838.64,1654,9.983221,15285,5,29.85938,1985.621,283.5312,4492.082,6
31838.65,1654,10.336134,15285,4,29.86719,1985.621,289.8633,4485.742,6
31841.96,1654,9.958159,15285,4,29.90625,1985.609,288.8047,4486.773,6
32095.41,1656,10.690236,15285,5,29.90625,1985.609,295.5898,4479.988,6
31841.88,1655,10.067114,15317,4,29.92188,1985.609,293.3047,4482.258,6
31837.73,1654,9.857978,15317,9,29.92188,1985.609,291.9141,4483.648,6
31837.8,1654,10.176619,15349,4,29.92188,1985.609,289.7461,4485.816,6
31837.8,1654,9.647651,15349,4,29.92188,1985.609,290.4609,4485.102,6
31839.52,1655,10.362258,15349,5,29.92188,1985.609,289.8242,4485.738,6
31837.8,1654,10.142498,15317,4,29.92969,1985.602,283.6836,4491.879,6
31835.8,1654,9.655751,15285,7,29.92969,1985.617,283.6719,4491.875,6
31837.8,1654,10.411419,15285,4,29.93359,1985.621,277.6953,4497.844,6
31837.82,1654,10.243493,15285,4,29.93359,1985.621,276.3398,4499.199,6
32091.33,1655,10.142498,15253,5,29.93359,1985.621,276.2461,4499.293,6
31837.8,1654,10.142498,15285,4,29.9375,1985.633,275.1406,4500.383,6
31869.23,1654,9.823678,15253,6,29.94531,1985.633,275.0742,4500.441,6
31837.88,1654,10.672269,15253,5,29.94531,1985.633,283.1367,4492.379,6
31838.01,1654,9.739715,15253,4,29.94531,1985.633,287.9414,4487.574,6
32091.6,1654,10.376569,15253,5,29.94531,1985.633,291.5547,4483.961,6
31838.04,1654,10.428932,15285,4,29.96094,1985.617,285.3203,4490.195,6
31838.04,1654,10.234899,15317,4,29.96094,1985.637,279.6523,4495.844,6
