gesture_recognition_mem.committed_Committed_AS,gesture_recognition_system.active_processes_active,gesture_recognition_system.cpu_user,gesture_recognition_system.file_nr_used_used,gesture_recognition_system.processes_running,gesture_recognition_system.ram_buffers,gesture_recognition_system.ram_cached,gesture_recognition_system.ram_free,gesture_recognition_system.ram_used,Target
30595.0,1631,11.734694,14912,4,42.91016,1598.5469,354.0547,4795.582,5
30595.26,1631,12.969283,14848,3,42.91016,1598.5469,363.0117,4786.625,5
30579.17,1631,11.22449,14784,5,42.91016,1598.5547,351.4883,4798.141,5
30583.16,1632,14.164546,14752,7,42.91016,1598.5586,354.6953,4794.93,5
30581.44,1631,19.49153,14752,6,42.91016,1598.5586,361.207,4788.418,5
30581.45,1631,16.284987,14688,3,42.92578,1598.5586,355.918,4793.691,5
30581.56,1632,9.64467,14688,7,42.92578,1598.5586,381.75,4767.859,5
30579.58,1631,7.563025,14720,7,42.92578,1598.5703,385.457,4764.141,5
30579.64,1631,7.647059,14688,4,42.92578,1598.6055,393.043,4756.52,5
31454.41,1632,7.317073,14656,4,42.92578,1598.6055,397.0469,4752.516,5
30558.79,1631,16.209262,14688,8,42.93359,1598.6055,411.2422,4738.312,5
30558.9,1631,12.372014,14688,4,42.93359,1598.6055,428.7148,4720.84,5
30560.62,1632,9.78903,14720,4,42.94141,1598.6094,423.3828,4726.16,5
30559.5,1631,9.306261,14720,5,42.95703,1598.6094,429.043,4720.484,5
30560.96,1630,10.557432,14752,4,42.95703,1598.6094,439.7539,4709.773,5
30558.05,1630,17.01948,14752,4,42.98047,1598.6133,528.8633,4620.637,5
30568.6,1629,15.669756,14720,4,42.98047,1598.6172,551.8906,4597.605,5
30570.61,1629,9.64467,14720,4,42.98047,1598.6289,541.1211,4608.363,5
30570.61,1629,7.594937,14688,3,42.98047,1598.6523,539.1133,4610.348,5
30570.63,1629,6.902357,14656,3,42.98047,1598.6875,544.293,4605.133,5
30569.53,1631,8.010118,14624,3,42.98828,1598.8164,539.5,4609.789,5
30570.54,1630,7.523246,14624,5,42.98828,1598.8164,539.8828,4609.406,5
30591.71,1631,11.09215,14720,4,42.99219,1598.8203,533.2969,4615.984,5
31329.5,1633,27.71084,14752,6,43.0,1598.8281,455.6797,4693.586,5
30615.4,1631,26.93288,14848,7,43.01562,1598.832,457.2305,4692.016,5
30609.64,1630,31.04631,14816,7,43.08203,1598.8984,405.1953,4743.918,5
30614.11,1630,25.6607,14816,5,43.11328,1598.8672,402.4961,4746.617,5
31352.57,1632,20.51064,14816,4,43.11328,1598.918,415.5742,4733.488,5
30654.8,1631,16.044143,14816,7,43.11328,1598.9219,392.1562,4756.902,5
30629.68,1631,27.53002,14816,8,43.11328,1614.0547,305.9727,4827.953,5
30641.41,1631,25.23444,14816,10,43.11328,1614.0664,327.1914,4806.723,5
30643.17,1631,25.53373,14848,4,43.15234,1614.1367,274.5664,4859.238,5
30645.24,1631,14.846416,14816,5,43.18359,1614.1992,309.5234,4824.188,5
31386.04,1639,18.49025,14816,5,43.18359,1614.1484,296.1328,4837.629,5
30669.56,1632,20.44105,14784,26,43.18359,1614.1523,264.0742,4869.684,5
30675.73,1631,28.94737,14784,5,43.21484,1614.168,273.7344,4859.977,5
30677.5,1631,17.55274,14784,5,43.21484,1614.168,304.5039,4829.207,5
30680.2,1631,10.43771,14752,4,43.21484,1614.1719,302.4141,4831.293,5
30675.68,1631,10.344828,14752,5,43.21484,1614.1719,291.8594,4841.848,5
30692.5,1631,10.455312,14784,4,43.21484,1614.1719,305.2305,4828.477,5
30682.25,1632,11.036226,14688,6,43.22266,1614.1719,292.3945,4841.305,5
30680.66,1631,10.876897,14656,5,43.22266,1614.1719,290.7773,4842.922,5
30680.66,1631,12.154233,14656,5,43.22266,1614.1719,293.5391,4840.16,5
30682.37,1632,11.567477,14656,4,43.22266,1614.1719,298.5547,4835.145,5
30670.88,1631,10.989011,14656,6,43.22266,1614.1719,298.7227,4834.977,5
30670.89,1631,11.204718,14656,4,43.23047,1614.1758,312.7344,4820.953,5
30672.6,1632,11.064189,14656,4,43.23047,1614.1758,311.5625,4822.125,5
30671.0,1631,11.759729,14688,8,43.23047,1614.1758,321.2266,4812.461,5
30668.28,1631,11.973019,14688,5,43.23047,1614.1758,321.5352,4812.152,5
30671.83,1632,16.737109,14688,6,43.23047,1614.1758,342.0625,4791.625,5
30669.85,1631,16.255319,14656,8,43.25391,1614.1797,349.582,4784.078,5
30669.85,1631,12.21374,14656,5,43.25391,1614.1797,348.0859,4785.574,5
30674.34,1632,10.961214,14656,5,43.25391,1614.1836,343.6953,4789.961,5
30683.42,1630,11.317568,14656,6,43.25391,1614.1836,342.1406,4791.516,5
30702.58,1632,11.101766,14720,4,43.25391,1614.1836,329.3086,4804.348,5
31433.05,1634,28.75427,14752,11,43.26172,1614.1875,275.6016,4858.043,5
30706.18,1633,28.66894,14752,13,43.26172,1614.3359,261.0938,4872.402,5
30697.67,1630,32.51064,14784,22,43.30859,1614.3477,232.4961,4900.941,5
30834.98,1640,24.76596,14784,6,43.33203,1614.3477,226.1406,4907.273,5
30697.69,1629,13.755274,14816,7,43.33203,1614.3477,257.2852,4876.129,5
30700.04,1630,29.73662,14848,5,43.33203,1614.3633,214.6016,4918.797,5
30743.36,1630,19.98299,14816,7,43.46094,1614.375,241.0938,4892.164,5
30700.74,1629,36.1558,14816,7,43.61328,1614.7852,187.875,4944.82,5
30700.74,1629,21.28923,14784,4,43.61328,1614.7852,237.1055,4895.59,5
30700.64,1629,13.728814,14784,16,43.61328,1614.7891,266.9375,4865.754,5
31432.39,1629,13.327674,14848,5,43.61328,1614.9219,265.168,4867.391,5
30725.74,1632,17.8511,14784,7,43.61328,1614.9297,225.875,4906.676,5
30699.33,1629,30.53435,14752,11,43.76172,1614.9609,195.1914,4937.18,5
30699.46,1629,19.77929,14784,7,43.76953,1614.9609,251.5664,4880.797,5
30699.46,1628,13.282572,14784,4,43.76953,1614.9609,261.4727,4870.891,5
31431.18,1637,14.2978,14848,4,43.76953,1615.0156,258.6172,4873.691,5
30699.59,1628,29.96604,14784,5,43.79297,1615.0195,222.3672,4909.914,5
30701.43,1629,22.59983,14752,5,43.80078,1615.0312,242.0195,4890.242,5
30702.65,1628,19.94907,14752,6,43.80078,1615.0312,262.4805,4869.781,5
30701.47,1628,12.151899,14752,4,43.80078,1615.0312,277.0508,4855.211,5
30939.54,1628,10.970464,14752,6,43.82422,1614.9961,275.3477,4856.926,5
30800.19,1631,12.721146,14688,7,43.82812,1615.0352,288.582,4843.648,5
31505.11,1630,18.01189,14752,7,43.82812,1615.0625,246.0352,4886.168,5
30735.58,1628,25.382,14784,10,43.85938,1615.0898,211.4219,4920.723,5
30749.77,1634,43.50042,14880,11,43.85938,1615.4414,165.60156,4966.191,5
30763.11,1634,40.83192,14880,9,43.38281,1608.3125,228.8828,4910.516,5
30725.29,1631,26.55319,14784,8,43.39062,1608.3398,177.0039,4962.359,5
30701.19,1631,28.52292,14848,10,43.39062,1608.4062,161.67578,4977.621,5
30799.24,1634,19.18506,14816,5,43.39844,1608.4102,203.0586,4936.227,5
30705.23,1632,32.54036,14784,11,43.42969,1608.4258,156.30859,4982.93,5
30705.2,1632,18.97872,14752,8,43.42969,1608.4258,217.6797,4921.559,5
30743.64,1638,16.129032,14752,11,43.42969,1608.4414,218.7891,4920.434,5
30705.04,1632,23.53441,14816,6,43.42969,1608.457,179.8711,4959.336,5
31478.73,1634,23.55442,14816,5,42.67969,1601.5742,210.8672,4935.973,5
30959.75,1631,23.62405,14848,8,42.6875,1601.7969,162.12891,4984.48,5
30769.59,1638,25.70213,14848,21,42.6875,1601.5898,167.16406,4979.652,5
30718.93,1632,26.6383,14880,8,42.6875,1601.7227,211.9531,4934.73,5
30700.69,1632,31.04907,14784,9,43.11719,1601.7539,210.457,4935.766,5
30703.82,1631,19.03553,14720,6,43.11719,1601.9766,228.625,4917.375,5
31432.48,1632,19.67769,14752,10,43.11719,1601.7695,191.6094,4954.598,5
30716.34,1632,21.87234,14752,6,43.11719,1601.7734,208.3242,4937.879,5
31436.9,1633,27.44265,14720,5,43.11719,1601.793,186.5781,4959.605,5
30765.05,1641,30.20305,14752,7,43.125,1601.8047,215.5039,4930.66,5
30710.58,1632,22.85472,14848,6,43.125,1601.8164,223.7148,4922.438,5
30701.13,1631,25.97623,14720,5,43.125,1601.8398,227.6602,4918.469,5
30725.48,1633,23.49449,14720,6,43.125,1601.8516,228.3672,4917.75,5
31437.18,1637,27.62148,14880,7,43.125,1601.8555,174.1758,4971.938,5
30701.06,1631,25.7409,14848,17,43.13281,1601.8672,165.17188,4980.922,5
30774.12,1636,32.93617,14784,6,43.14062,1602.0469,212.0625,4933.844,5
31455.55,1641,25.36294,14848,7,43.14062,1602.0586,201.6406,4944.254,5
30700.8,1630,23.24003,14784,9,43.14062,1602.3477,154.30469,4991.301,5
30702.79,1631,18.02721,14784,5,43.14844,1602.3633,197.7227,4947.859,5
30792.15,1636,11.531987,14784,6,43.14844,1602.4883,230.3281,4915.129,5
30700.93,1636,13.536379,14752,9,43.14844,1602.4961,228.8516,4916.598,5
30826.41,1639,26.49063,14880,8,43.14844,1602.5312,174.5234,4970.891,5
30702.15,1630,22.73113,14816,9,42.41406,1600.8164,260.8242,4887.039,5
30703.93,1632,36.07113,14720,11,42.42188,1600.8242,253.2266,4894.621,5
31426.52,1645,19.23729,14816,6,42.42188,1600.8516,287.9844,4859.836,5
31426.52,1650,24.22945,14912,6,42.42188,1600.8594,262.6992,4885.113,5
30690.73,1632,18.36735,14848,5,42.42969,1600.8633,274.1953,4873.605,5
31426.24,1637,26.83761,14880,6,42.42969,1600.8867,312.9766,4834.801,5
30690.73,1638,23.85009,14816,6,42.42969,1600.9023,274.5977,4873.164,5
30614.89,1631,19.96602,14848,5,42.42969,1600.9375,300.7422,4846.984,5
30614.89,1631,18.90971,14816,15,42.46094,1600.9766,322.0,4825.656,5
30605.11,1631,9.382925,14784,15,42.46094,1600.9844,350.3398,4797.309,5
30605.11,1631,9.443508,14848,7,42.46094,1600.9844,368.3125,4779.336,5
30614.89,1631,10.557432,14848,4,42.46094,1600.9844,376.6914,4770.957,5
30732.64,1640,10.295359,14688,5,42.46094,1600.9844,368.5078,4779.141,5
30611.82,1632,13.547841,14688,8,42.50781,1600.9922,393.1562,4754.438,5
30601.21,1631,12.542662,14688,9,42.50781,1600.9922,430.1562,4717.438,5
30627.29,1651,27.22603,14848,6,42.50781,1606.6953,354.0586,4787.832,5
30607.25,1630,19.69569,14784,7,42.50781,1606.6992,368.8125,4773.074,5
30607.38,1630,36.43345,14752,6,42.50781,1606.7383,398.7188,4743.129,5
30607.38,1630,27.64505,14784,3,42.54297,1606.7422,399.7305,4742.078,5
30595.34,1630,16.83761,14784,5,42.54297,1606.7461,437.1016,4704.703,5
30605.26,1630,9.677419,14784,3,42.54297,1606.7461,471.3906,4670.414,5
31342.71,1649,10.913706,14752,4,42.54297,1606.75,462.0,4679.801,5
31341.23,1649,26.99229,14784,19,42.55078,1606.8047,415.9727,4725.766,5
30608.83,1631,20.81563,14720,20,42.55078,1606.8438,426.6055,4715.094,5
30608.5,1633,17.68707,14720,7,42.55078,1606.8906,407.582,4734.07,5
30603.75,1631,9.2827,14720,11,42.57422,1606.8906,430.0938,4711.535,5
30611.9,1631,10.912191,14720,5,42.57422,1606.8906,437.0469,4704.582,5
30880.64,1641,17.07942,14720,9,42.57422,1606.9023,382.4023,4759.215,5
30611.39,1632,20.73693,14848,9,42.57422,1606.918,415.6797,4725.922,5
30611.67,1632,28.03738,14752,7,42.57422,1606.9727,415.1289,4726.418,5
31346.2,1649,30.59126,14880,22,42.58203,1606.9688,410.1797,4731.363,5
30610.01,1631,21.65388,14784,5,42.58203,1607.0039,438.1211,4703.387,5
31554.13,1632,18.78736,14784,5,42.58203,1607.0234,379.7266,4761.762,5
31349.93,1633,20.05141,14752,8,42.60547,1607.0195,352.3086,4789.16,5
30608.92,1631,20.0,14784,5,42.60547,1607.0234,381.1055,4760.359,5
30608.89,1631,26.40545,14752,5,42.60547,1607.043,400.8398,4740.605,5
31345.58,1646,12.637829,14784,16,42.60547,1607.0469,444.6602,4696.781,5
31343.59,1647,13.225256,14848,17,42.60547,1607.0469,448.0742,4693.367,5
30641.77,1632,12.787724,14816,6,42.61328,1607.1133,442.3555,4699.012,5
30608.81,1630,20.6661,14816,7,42.61328,1607.168,379.3281,4761.984,5
30608.87,1631,12.010221,14816,4,42.61328,1607.1523,421.582,4719.746,5
30608.71,1633,8.614865,14784,4,42.61328,1607.2656,425.0977,4716.117,5
30606.99,1631,7.575758,14752,6,42.62891,1607.2656,431.8438,4709.355,5
30597.2,1631,9.060119,14784,4,42.62891,1607.2656,436.5859,4704.613,5
30580.27,1631,8.883249,14720,4,42.62891,1607.2656,445.3438,4695.855,5
30580.36,1631,13.139932,14720,5,42.62891,1607.2695,454.2617,4686.934,5
30580.3,1631,12.02046,14656,4,42.62891,1607.2695,473.4336,4667.762,5
30577.41,1629,7.86802,14656,3,42.63672,1607.2695,472.2969,4668.891,5
30595.23,1632,12.660393,14688,3,42.63672,1607.2539,466.0352,4675.168,5
31338.39,1634,18.44577,14816,4,42.63672,1607.2578,442.1719,4699.027,5
30641.39,1633,20.73693,14784,18,42.63672,1607.2383,409.0234,4732.195,5
30604.56,1629,21.59864,14752,9,42.63672,1607.2305,439.7305,4701.496,5
30604.63,1629,15.208156,14720,4,42.64453,1607.2422,440.8828,4700.324,5
30604.63,1631,11.148936,14752,4,42.66016,1607.2461,451.7734,4689.414,5
30594.79,1629,7.172996,14784,4,42.66016,1607.2461,453.3203,4687.867,5
30593.38,1629,9.337861,14720,5,42.66016,1607.2461,453.3516,4687.836,5
30755.75,1638,12.318221,14720,4,42.68359,1607.2461,453.043,4688.121,5
30600.93,1630,17.02494,14752,11,42.68359,1607.3047,415.5234,4725.582,5
31345.02,1651,28.60803,14880,4,42.68359,1607.3164,398.418,4742.676,5
30607.08,1629,23.16239,14816,9,42.68359,1607.3203,409.0117,4732.078,5
30612.31,1629,20.90444,14784,14,42.68359,1607.3555,394.8906,4746.164,5
30619.56,1630,27.79199,14752,4,42.70703,1607.3438,436.0586,4704.984,5
30625.5,1629,11.79966,14752,6,42.70703,1607.3438,451.7031,4689.34,5
30635.16,1629,10.312764,14816,4,42.70703,1607.3438,447.3555,4693.688,5
30634.74,1629,11.525424,14816,4,42.70703,1607.3438,434.6953,4706.348,5
31376.32,1630,10.650888,14688,16,42.70703,1607.3477,435.0117,4706.027,5
30640.05,1629,12.553373,14688,5,42.71484,1607.332,435.2383,4705.809,5
31390.51,1638,13.737201,14752,7,42.71484,1607.3359,415.9297,4725.113,5
31387.72,1630,24.82877,14848,16,42.71484,1607.3438,358.9766,4782.059,5
30618.43,1629,30.9727,14752,9,42.71484,1607.3711,359.6875,4781.32,5
30618.49,1629,18.18958,14752,4,42.72266,1607.3828,367.6602,4773.328,5
30618.5,1629,11.986301,14752,5,42.74609,1607.3828,416.3164,4724.648,5
30637.48,1652,21.20172,14848,5,42.74609,1607.4023,392.6875,4748.258,5
31344.5,1648,28.09564,14848,6,42.75391,1607.4102,404.8398,4736.09,5
30607.9,1629,14.786325,14752,5,42.75391,1607.4648,400.1016,4740.773,5
30606.64,1631,19.84536,14752,3,42.77734,1607.4844,405.5938,4735.238,5
31341.33,1639,19.55403,14784,14,42.78516,1607.4766,415.332,4725.5,5
30620.48,1631,18.31346,14848,5,42.78516,1607.4844,421.2031,4719.621,5
30605.19,1631,15.852614,14784,4,42.78516,1607.4922,379.6641,4761.152,5
30603.55,1630,15.167095,14784,16,42.78516,1607.3477,416.5312,4724.43,5
30602.67,1630,9.260833,14784,5,42.78516,1607.4727,438.2227,4702.613,5
30601.87,1631,7.432432,14720,6,42.79297,1607.4727,434.9805,4705.848,5
30612.13,1637,13.504274,14752,11,42.80078,1607.4805,401.457,4739.355,5
30707.12,1631,22.91312,14816,16,42.80078,1607.5234,393.3164,4747.453,5
30627.96,1631,17.85408,14784,6,42.80078,1607.6445,409.3672,4731.281,5
31337.78,1637,16.680851,14720,8,42.82422,1607.6523,407.8555,4732.762,5
31337.97,1632,18.99059,14752,6,42.82422,1607.6602,388.9648,4751.645,5
30856.25,1633,16.737831,14784,20,42.82812,1607.6992,421.5352,4719.031,5
30690.71,1634,21.89097,14720,9,42.82812,1607.6992,398.2969,4742.27,5
31226.88,1629,14.188034,14752,4,42.82812,1607.7695,403.3047,4737.191,5
31341.53,1647,20.0,14880,4,42.84375,1607.7891,427.7422,4712.719,5
30603.25,1627,18.30624,14784,6,42.84375,1607.8125,402.1992,4738.238,5
31340.87,1654,21.88841,14880,3,42.84375,1607.875,390.7852,4749.59,5
31342.65,1638,14.554795,14816,18,42.86719,1607.8008,387.5898,4752.836,5
30619.23,1628,17.5,14880,18,42.86719,1607.8711,385.0938,4755.262,5
30614.09,1627,29.26621,14848,6,42.86719,1607.8672,373.8789,4766.48,5
30614.11,1627,24.50728,14752,4,42.86719,1607.8711,436.7656,4703.59,5
30617.64,1635,18.01029,14720,4,42.86719,1607.875,459.5977,4680.754,5
31348.64,1630,20.80136,14816,6,42.875,1607.8867,416.8906,4723.441,5
30612.14,1627,18.49957,14816,5,42.875,1607.8789,436.5469,4703.793,5
31353.02,1640,27.59796,14720,5,42.875,1607.8945,437.8477,4702.477,5
30647.82,1631,21.60547,14816,6,42.875,1607.9062,428.4258,4711.887,5
30616.9,1627,18.53741,14784,9,42.89062,1607.9453,437.5117,4702.746,5
30616.93,1627,17.94872,14784,4,42.89062,1607.9609,441.7578,4698.484,5
30636.84,1627,10.978723,14816,4,42.89062,1607.9688,467.2578,4672.977,5
30637.46,1645,22.06133,14912,6,42.89062,1607.9766,433.5352,4706.691,5
30622.21,1627,19.65812,14848,7,42.89062,1607.9805,437.6328,4702.59,5
30624.66,1630,18.57877,14848,17,42.89844,1608.0078,448.8867,4691.301,5
30687.47,1650,21.72797,14944,20,42.92578,1608.0195,395.2734,4744.875,5
30624.78,1627,18.509,14784,5,42.92578,1608.0273,422.9141,4717.227,5
30878.95,1627,22.19366,14784,5,42.92578,1608.1016,422.7578,4717.309,5
31366.92,1629,30.30822,14880,7,42.92578,1608.1211,415.2539,4724.793,5
30625.96,1626,17.84799,14912,8,42.94922,1608.125,432.1484,4707.871,5
30835.12,1626,19.3686,14848,6,42.94922,1608.1406,421.6953,4718.309,5
30625.84,1626,12.297182,14784,5,42.94922,1608.125,458.6836,4681.336,5
30625.86,1626,8.736217,14784,5,42.94922,1608.125,466.1016,4673.918,5
30618.05,1627,8.721423,14784,4,42.94922,1608.125,463.668,4676.352,5
30616.07,1626,9.168081,14784,6,42.95703,1608.125,474.8867,4665.125,5
30601.69,1625,9.345794,14624,4,42.95703,1608.1289,471.5508,4668.457,5
30614.1,1627,13.418803,14720,4,42.98047,1608.1289,468.0625,4671.922,5
31358.87,1633,21.66096,14816,7,42.98047,1608.1406,445.9531,4694.02,5
31377.21,1633,24.3359,14880,17,42.98047,1608.1562,413.0586,4726.898,5
30622.3,1626,15.306122,14848,18,42.98047,1608.1953,415.5938,4724.324,5
30622.36,1627,18.68601,14848,4,42.99609,1608.3281,408.1523,4731.617,5
30612.57,1627,11.955594,14816,5,43.01953,1608.3281,422.6406,4717.105,5
30595.36,1621,9.129693,14752,5,43.01953,1608.3359,432.5469,4707.191,5
31328.28,1646,20.22184,14784,8,43.01953,1608.3398,482.1484,4657.586,5
30628.69,1643,19.3299,14720,6,43.01953,1608.4453,473.3398,4666.289,5
30596.78,1620,17.07942,14720,7,43.01953,1608.457,446.7227,4692.895,5
31347.0,1638,25.93857,14816,5,43.02734,1608.5,473.9648,4665.602,5
31349.02,1631,26.26609,14880,6,43.02734,1608.5273,423.4453,4716.094,5
30662.35,1622,19.43493,14816,5,43.02734,1608.5352,443.9961,4695.535,5
31359.36,1622,31.71355,14848,5,43.02734,1608.7969,422.1992,4717.07,5
31361.0,1645,22.64151,14848,6,43.02734,1608.8164,400.0273,4739.223,5
30668.32,1623,16.69506,14816,5,43.03516,1608.8203,439.0352,4700.203,5
30618.03,1620,29.05983,14816,19,43.03516,1608.8555,437.9492,4701.254,5
31359.62,1626,22.63023,14816,20,43.03516,1608.9102,428.1562,4710.992,5
30637.09,1621,17.55137,14816,8,43.03516,1608.9336,413.8516,4725.273,5
30725.69,1624,47.08369,14848,14,43.03516,1609.4102,427.6953,4710.953,5
30637.62,1631,29.18826,14848,8,43.04688,1609.8047,413.0117,4725.23,5
30624.02,1622,16.652434,14848,8,43.04688,1609.9883,435.4258,4702.633,5
31357.95,1642,20.54795,14848,4,43.04688,1610.0195,411.6641,4726.363,5
31365.61,1634,25.63884,14848,6,43.05469,1610.0156,444.9531,4693.07,5
30641.76,1623,26.5585,14784,6,43.07812,1609.8047,407.0117,4731.199,5
30627.08,1622,23.07033,14784,6,43.07812,1611.0742,402.5781,4734.363,5
30624.48,1616,26.59303,14752,5,43.10156,1611.0781,431.3125,4705.602,5
30692.84,1617,15.739949,14816,3,43.10547,1613.6523,458.8711,4675.465,5
30614.86,1616,8.828523,14752,5,43.10547,1613.6523,460.5547,4673.781,5
30869.33,1616,12.232678,14720,5,43.10547,1613.6641,461.4961,4672.828,5
30615.48,1617,12.617221,14752,16,43.12109,1613.6719,452.168,4682.133,5
30617.09,1616,8.382727,14784,17,43.12109,1614.1562,442.6953,4691.121,5
30617.09,1617,9.175871,14784,5,43.12109,1614.1562,443.6914,4690.125,5
30617.1,1616,8.234295,14816,6,43.12109,1614.1602,436.6289,4697.184,5
30612.71,1615,8.460237,14816,4,43.12891,1614.1211,448.293,4685.551,5
30882.47,1615,11.338448,14784,6,43.14453,1614.1445,446.5195,4687.285,5
30629.54,1614,29.2912,14784,5,43.16797,1614.1758,413.1953,4720.555,5
30629.54,1614,22.71563,14784,4,43.16797,1614.1758,427.7109,4706.039,5
30629.55,1614,12.180579,14816,4,43.16797,1614.1797,453.3711,4680.375,5
31368.71,1618,10.0,14784,4,43.16797,1614.1836,455.793,4677.949,5
30631.3,1614,15.358362,14880,7,43.17969,1614.1875,427.0938,4706.633,5
30633.13,1616,19.93157,14816,6,43.17969,1614.1914,426.1211,4707.602,5
31370.3,1617,27.93867,14816,6,43.17969,1614.2305,414.7344,4718.949,5
30627.29,1615,17.66212,14816,5,43.21094,1614.8125,428.8906,4704.18,5
31367.77,1630,16.12628,14848,3,43.21094,1614.6211,461.8438,4671.418,5
30627.67,1615,16.80887,14816,17,43.21484,1614.7539,430.0117,4703.113,5
30619.68,1615,17.99486,14752,6,43.21484,1614.7734,418.2734,4714.832,5
30616.05,1615,20.08584,14752,6,43.23438,1615.3398,429.9141,4702.605,5
30616.09,1615,11.016225,14720,4,43.23438,1615.3398,457.4062,4675.113,5
30628.19,1614,8.142494,14688,4,43.23438,1615.3984,452.8203,4679.641,5
30636.27,1615,27.87724,14688,5,43.26562,1616.6914,429.6211,4701.516,5
30644.68,1614,32.76305,14688,5,43.26562,1616.7852,435.3672,4695.676,5
30646.75,1615,35.02582,14720,7,43.26562,1616.8594,421.7031,4709.266,5
30652.61,1614,27.7969,14752,8,43.26562,1616.9219,405.5703,4725.336,5
30653.92,1618,32.27194,14784,8,43.32031,1616.9766,347.6875,4783.109,5
30651.42,1615,17.00855,14752,3,43.32031,1616.9922,334.8047,4795.977,5
30639.67,1614,9.152542,14752,4,43.32031,1616.9961,354.082,4776.695,5
30703.48,1621,9.175871,15008,3,43.33594,1616.9961,365.0156,4765.746,5
30703.04,1622,14.39523,14976,7,43.45703,1618.8477,277.3516,4851.438,5
30701.2,1621,18.52167,14912,16,43.48047,1619.7109,350.7812,4777.121,5
30691.43,1621,8.192568,14848,4,43.48047,1619.7109,355.6406,4772.262,5
30692.67,1624,7.419899,14848,5,43.48047,1619.7109,382.2891,4745.613,5
30691.43,1621,8.776371,14848,4,43.48047,1619.7148,391.9023,4735.996,5
30691.55,1621,14.695946,14848,5,43.48828,1619.7188,389.0898,4738.797,5
30700.29,1623,11.253197,14880,4,43.48828,1619.7227,378.1211,4749.762,5
30699.65,1621,11.5548,14880,5,43.48828,1619.7227,372.7734,4755.109,5
30694.48,1621,11.195929,14848,4,43.48828,1619.7227,382.7617,4745.121,5
