object_detection_mem.committed_Committed_AS,object_detection_system.active_processes_active,object_detection_system.cpu_user,object_detection_system.file_nr_used_used,object_detection_system.processes_running,object_detection_system.ram_buffers,object_detection_system.ram_cached,object_detection_system.ram_free,object_detection_system.ram_used,Target
24180.65,1688,6.108787,15244,1,48.72656,2008.355,477.25,4256.766,0
24180.65,1688,6.108787,15244,1,48.72656,2008.355,480.332,4253.684,0
24180.65,1688,5.847953,15244,1,48.72656,2008.355,476.7539,4257.262,0
24180.65,1688,6.176962,15244,1,48.74219,2008.355,479.0039,4254.996,0
24180.65,1688,6.030151,15212,1,48.74219,2008.355,480.3828,4253.617,0
24180.66,1688,7.472712,15212,1,48.74219,2008.355,482.3086,4251.691,0
24180.66,1688,6.908172,15180,1,48.75,2008.355,480.0938,4253.898,0
24180.59,1688,7.323232,15212,1,48.75,2008.355,480.2266,4253.766,0
24395.3,1689,7.317073,15212,2,48.76562,2008.355,478.832,4255.145,0
24184.65,1689,6.218487,15212,1,48.77344,2008.344,477.9922,4255.988,0
24184.65,1689,5.8873,15244,1,48.77344,2008.344,479.5898,4254.391,0
24180.64,1688,5.728728,15276,1,48.77344,2008.344,480.668,4253.312,0
24180.64,1688,5.714286,15244,1,48.77344,2008.348,484.2188,4249.758,0
24180.64,1688,6.375839,15244,1,48.78125,2008.348,480.6875,4253.281,0
24182.35,1689,8.604845,15244,2,48.78125,2008.348,476.4609,4257.508,0
24182.77,1688,6.806723,15180,1,48.78125,2008.348,472.1953,4261.773,0
24180.64,1688,6.861925,15212,1,48.78125,2008.348,470.5039,4263.465,0
24182.5,1689,6.065712,15212,2,48.78125,2008.348,475.5195,4258.449,0
24180.59,1688,5.812974,15212,1,48.79688,2008.348,475.1797,4258.773,0
24187.66,1688,5.654008,15180,1,48.79688,2008.348,469.2852,4264.668,0
24187.66,1688,5.991561,15180,1,48.79688,2008.348,465.4609,4268.492,0
24184.61,1688,6.560135,15180,1,48.79688,2008.348,471.9531,4262.0,0
24184.61,1688,7.041073,15180,1,48.79688,2008.348,473.2773,4260.676,0
24186.33,1689,7.13686,15180,2,48.80469,2008.348,474.3555,4259.59,0
24184.61,1688,7.304786,15180,1,48.80469,2008.348,472.2891,4261.656,0
24184.61,1688,7.304786,15148,1,48.80469,2008.348,470.5234,4263.422,0
24184.61,1688,7.29254,15148,1,48.80469,2008.348,471.793,4262.152,0
24184.61,1687,7.226891,15180,1,48.80469,2008.348,472.2188,4261.727,0
24184.7,1688,7.634228,15116,13,48.8125,2008.57,472.1562,4261.559,0
24184.71,1688,7.214765,15116,12,48.8125,2008.602,478.6992,4254.984,0
24184.68,1689,6.265664,15148,13,48.8125,2008.602,476.8984,4256.785,0
24184.69,1687,5.941423,15180,13,48.82031,2008.594,477.6914,4255.992,0
24184.69,1687,5.61139,15180,13,48.82031,2008.602,476.9258,4256.75,0
24184.73,1687,5.798319,15180,13,48.82031,2008.602,481.125,4252.551,0
24184.73,1687,5.857741,15212,13,48.82031,2008.602,477.6914,4255.984,0
24186.45,1688,5.966387,15212,14,48.82031,2008.613,476.6172,4257.047,0
24184.73,1687,5.616094,15180,7,48.82812,2008.613,475.4805,4258.176,0
24184.74,1687,6.124161,15212,13,48.82812,2008.613,479.4922,4254.164,0
24436.68,1687,7.041073,15212,7,48.84375,2008.613,481.6016,4252.039,0
24184.74,1687,6.986532,15212,13,48.84375,2008.613,478.7344,4254.906,0
24184.62,1687,7.148865,15212,13,48.84375,2008.613,474.918,4258.723,0
24184.65,1687,6.700168,15212,12,48.84375,2008.617,472.8125,4260.824,0
24186.79,1687,7.023411,15212,13,48.84375,2008.617,470.3789,4263.258,0
24186.79,1687,7.190635,15180,13,48.84375,2008.617,470.7695,4262.867,0
24185.79,1690,6.867672,15148,14,48.85156,2008.617,471.043,4262.586,0
24184.66,1686,6.823926,15148,15,48.85156,2008.703,474.5234,4259.02,0
24184.66,1686,5.981466,15116,16,48.85156,2008.707,472.2109,4261.328,0
24184.66,1686,5.311973,15148,10,48.85156,2008.707,480.9805,4252.559,0
24184.28,1685,5.644482,15116,13,48.85547,2008.723,477.8398,4255.68,0
24184.28,1685,5.709488,15084,13,48.85547,2008.723,482.9258,4250.594,0
24184.29,1685,7.460184,15084,22,48.86328,2008.809,484.9609,4248.465,0
24184.29,1685,7.29254,15084,21,48.86328,2008.809,488.832,4244.594,0
24191.98,1685,8.578638,15148,23,48.86328,2008.809,460.4414,4272.984,0
24190.27,1684,7.491582,15180,17,48.86328,2008.809,453.4727,4279.953,0
24188.27,1684,6.370495,15212,20,48.86328,2008.809,454.5078,4278.918,0
24192.36,1685,6.270903,15212,26,48.87109,2008.82,461.0703,4272.336,0
24190.27,1684,5.951383,15244,15,48.94141,2008.824,460.3594,4272.973,0
24411.46,1685,5.946399,15244,20,48.94141,2008.824,466.1914,4267.141,0
24193.34,1685,7.595993,15212,17,48.94141,2008.824,451.0625,4282.27,0
24193.34,1687,7.232969,15244,13,49.07031,2008.922,449.2188,4283.887,0
24190.27,1686,7.478992,15244,24,49.07031,2008.922,453.4961,4279.609,0
24192.0,1687,7.304786,15244,26,49.07031,2008.93,453.8672,4279.23,0
24190.15,1686,6.908172,15244,24,49.07812,2008.93,458.625,4274.465,0
24190.18,1686,7.38255,15212,24,49.08594,2008.93,453.3555,4279.727,0
24201.42,1686,13.080169,15148,13,49.08594,2008.93,428.2773,4304.805,0
24201.42,1686,7.257384,15180,21,49.08594,2008.93,425.3438,4307.738,0
24198.36,1686,7.16091,15180,15,49.08594,2008.93,426.2891,4306.793,0
24202.38,1687,6.835443,15180,23,49.08594,2008.93,417.8594,4315.223,0
24194.3,1687,7.388749,15180,14,49.10938,2008.93,422.9102,4310.148,0
24446.31,1689,7.118928,15212,26,49.11719,2008.93,423.3633,4309.688,0
24190.36,1687,6.605351,15212,24,49.11719,2008.934,424.0938,4308.953,0
24190.36,1687,5.466779,15212,23,49.11719,2008.934,424.6914,4308.355,0
24190.37,1687,5.644482,15212,23,49.11719,2008.934,430.3164,4302.73,0
24184.33,1687,11.045531,15148,10,49.14062,2008.934,420.2148,4312.809,0
24184.36,1687,5.902192,15148,3,49.14062,2008.934,428.1094,4304.914,0
24188.37,1688,7.06476,15148,12,49.14062,2008.934,425.9531,4307.07,0
24184.41,1687,8.074012,15180,10,49.15625,2008.934,423.9648,4309.043,0
24187.68,1687,7.323232,15180,6,49.15625,2008.969,424.457,4308.516,0
24189.53,1688,7.376362,15180,12,49.15625,2008.969,423.1094,4309.863,0
24190.83,1687,7.388749,15180,5,49.15625,2008.969,421.6641,4311.309,0
24190.83,1687,7.647059,15212,3,49.15625,2008.969,422.6758,4310.297,0
24188.52,1688,7.38255,15244,11,49.15625,2008.969,428.168,4304.805,0
24188.53,1688,7.20268,15244,3,49.16406,2008.969,426.6094,4306.355,0
24188.53,1688,6.020067,15244,8,49.16406,2008.969,428.8477,4304.117,0
24188.47,1688,6.20285,15212,3,49.16406,2008.969,437.2969,4295.668,0
24188.5,1688,6.113903,15244,2,49.16406,2008.969,433.6055,4299.359,0
24184.49,1687,6.113903,15212,8,49.16406,2008.969,430.7539,4302.211,0
24184.5,1687,7.370184,15212,9,49.17188,2008.969,433.1016,4299.855,0
24184.5,1687,7.563025,15180,10,49.17188,2008.969,445.0781,4287.879,0
24184.5,1687,7.280335,15180,3,49.17188,2008.969,446.3125,4286.645,0
24184.5,1687,7.304786,15148,12,49.17188,2008.969,450.5859,4282.371,0
24184.5,1687,5.714286,15180,7,49.17188,2008.969,449.125,4283.832,0
24184.5,1689,5.630252,15180,3,49.17188,2008.969,455.1211,4277.836,0
24184.5,1687,5.723906,15148,8,49.17969,2008.969,458.4297,4274.52,0
24184.5,1687,5.808081,15116,7,49.19531,2008.969,455.7656,4277.168,0
24184.51,1687,6.644239,15116,3,49.19531,2008.969,455.9844,4276.949,0
24182.51,1687,7.029289,15116,3,49.19531,2008.98,453.125,4279.797,0
24184.51,1687,6.861925,15148,4,49.19531,2008.98,453.168,4279.754,0
24186.61,1688,7.298658,15116,13,49.19531,2008.98,455.5234,4277.398,0
24184.52,1687,7.058824,15116,3,49.20312,2008.984,454.6406,4278.27,0
24184.52,1687,7.070707,15148,4,49.20312,2008.984,460.3125,4272.598,0
24184.8,1688,6.9747900000000005,15148,4,49.20312,2008.984,459.9766,4272.934,0
24186.64,1687,6.992418,15148,4,49.20312,2008.984,459.4766,4273.434,0
24186.64,1687,6.381192,15148,3,49.20312,2008.984,459.0234,4273.887,0
24186.03,1688,5.966387,15148,4,49.20312,2008.984,460.0664,4272.844,0
24184.52,1687,6.025105,15212,3,49.21094,2008.984,457.4883,4275.414,0
24184.52,1687,5.976431,15244,2,49.21094,2008.984,458.2969,4274.605,0
24186.37,1688,6.873428,15244,5,49.21094,2008.984,462.3281,4270.574,0
24184.52,1687,7.453936,15244,2,49.21094,2008.984,456.9961,4275.906,0
24184.52,1687,7.058824,15212,11,49.21094,2009.07,457.6719,4275.145,0
24436.46,1688,7.718121,15244,5,49.21875,2009.074,459.8438,4272.961,0
24184.52,1687,7.286432,15244,3,49.21875,2009.074,461.5,4271.305,0
24184.52,1688,8.04694,15212,6,49.21875,2009.074,467.418,4265.387,0
24184.53,1687,7.286432,15212,3,49.21875,2009.074,463.5977,4269.207,0
24184.53,1687,7.388749,15212,2,49.21875,2009.074,459.3672,4273.438,0
24184.53,1687,6.565657,15180,4,49.22656,2009.086,462.3828,4270.402,0
24184.53,1687,5.532272,15180,2,49.22656,2009.086,460.5312,4272.254,0
24184.47,1687,5.867561,15180,3,49.22656,2009.086,456.7266,4276.059,0
24180.55,1687,5.798319,15180,4,49.22656,2009.086,464.1055,4268.68,0
24180.56,1687,6.223717,15180,2,49.22656,2009.086,462.5312,4270.254,0
24180.57,1687,7.052897,15180,2,49.22656,2009.086,462.2188,4270.566,0
24180.57,1687,6.986532,15148,2,49.23438,2009.086,463.8008,4268.977,0
24180.57,1687,6.688963,15180,2,49.23438,2009.086,465.5547,4267.223,0
24180.57,1687,6.722689,15180,2,49.23438,2009.086,469.8203,4262.957,0
24180.57,1687,5.466779,15180,2,49.23438,2009.086,468.1992,4264.578,0
24180.57,1687,5.644482,15148,2,49.23438,2009.086,471.2695,4261.508,0
24180.57,1687,5.47599,15180,2,49.25781,2009.086,472.2734,4260.48,0
24180.57,1687,5.808081,15180,2,49.25781,2009.086,475.0312,4257.723,0
24180.6,1687,6.806723,15212,2,49.27344,2009.09,474.9258,4257.809,0
24180.62,1687,7.06476,15212,2,49.27344,2009.09,472.4688,4260.266,0
24182.45,1688,7.214765,15212,3,49.27344,2009.09,468.9961,4263.738,0
24180.62,1687,6.722689,15212,2,49.27344,2009.09,468.0859,4264.648,0
24180.62,1687,6.108787,15212,2,49.27344,2009.09,465.543,4267.191,0
24180.62,1687,6.119028,15180,2,49.27344,2009.09,471.332,4261.402,0
24180.62,1687,5.946399,15244,2,49.28125,2009.09,469.9062,4262.82,0
24182.76,1688,6.349206,15212,2,49.28125,2009.09,474.1797,4258.547,0
24180.63,1688,7.453936,15212,2,49.28125,2009.09,468.793,4263.934,0
24180.63,1688,7.298658,15212,4,49.28125,2009.09,472.25,4260.477,0
24180.64,1688,7.627829,15212,3,49.28125,2009.09,472.7383,4259.988,0
24181.46,1689,7.257384,15244,8,49.41016,2009.867,473.1953,4258.625,0
24179.73,1688,7.795474,15244,3,49.41797,2009.867,473.1992,4258.613,0
24180.68,1689,7.795474,15276,2,49.41797,2009.867,465.5664,4266.246,0
24180.68,1689,7.04698,15244,2,49.41797,2009.867,465.1094,4266.703,0
24180.68,1689,7.394958,15276,2,49.41797,2009.867,467.2812,4264.531,0
24176.68,1688,6.992418,15244,2,49.41797,2009.867,463.9805,4267.832,0
24176.68,1688,6.823926,15244,2,49.42578,2009.867,466.9375,4264.867,0
24176.68,1688,6.812447,15212,2,49.42578,2009.867,468.0977,4263.707,0
24178.79,1689,7.304786,15212,3,49.42578,2009.867,470.293,4261.512,0
24176.68,1688,6.610879,15212,2,49.43359,2009.867,470.0586,4261.738,0
24176.56,1688,7.04698,15212,2,49.43359,2009.867,471.7305,4260.066,0
24178.32,1689,6.717045,15212,3,49.43359,2009.867,470.7812,4261.016,0
24176.6,1688,7.142857,15212,2,49.43359,2009.867,473.2227,4258.574,0
24176.6,1688,7.058824,15244,2,49.43359,2009.867,470.4219,4261.375,0
24176.6,1688,7.058824,15244,2,49.43359,2009.867,471.0273,4260.77,0
24176.6,1688,6.980656,15244,2,49.44922,2009.867,469.4961,4262.285,0
24182.43,1689,7.310924,15244,3,49.44922,2009.867,467.1992,4264.582,0
24180.6,1688,6.801008,15244,2,49.44922,2009.867,466.5547,4265.227,0
24180.6,1688,7.304786,15244,2,49.44922,2009.871,467.8477,4263.93,0
24178.11,1688,7.466443,15244,3,49.46484,2009.883,467.0781,4264.672,0
24176.6,1687,7.154882,15212,2,49.46484,2009.883,472.9375,4258.812,0
24176.54,1687,7.879296,15212,2,49.48828,2009.176,471.6719,4260.762,0
24176.57,1687,7.298658,15212,2,49.48828,2009.176,474.4258,4258.008,0
24178.7,1687,7.466443,15180,2,49.48828,2009.176,470.7031,4261.73,0
24178.7,1687,7.788945,15180,2,49.48828,2009.176,468.1367,4264.297,0
24176.58,1687,7.16091,15244,2,49.48828,2009.176,463.3203,4269.113,0
24176.58,1687,7.329402,15244,2,49.48828,2009.176,469.6719,4262.762,0
24178.43,1688,7.06476,15244,3,49.49609,2009.176,468.7773,4263.648,0
24176.58,1687,7.076664,15212,2,49.49609,2009.176,472.2188,4260.207,0
24176.58,1687,7.214765,15212,2,49.49609,2009.176,467.2852,4265.141,0
24211.23,1687,6.734007,15244,3,49.49609,2009.176,466.6562,4265.77,0
24176.58,1687,7.413648,15212,2,49.51172,2009.18,471.9336,4260.473,0
24176.59,1687,6.823926,15180,2,49.51172,2009.18,472.4531,4259.953,0
24176.59,1687,6.78392,15180,2,49.51172,2009.18,474.6172,4257.789,0
24176.59,1687,6.688963,15180,2,49.51172,2009.18,470.7578,4261.648,0
24178.43,1688,7.058824,15212,3,49.51172,2009.18,468.6289,4263.777,0
24174.59,1687,6.980656,15212,3,49.51953,2009.188,466.3477,4266.043,0
24179.66,1687,7.575758,15244,2,49.51953,2009.195,465.8047,4266.578,0
24401.31,1687,5.5696200000000005,15244,3,49.51953,2009.195,463.0586,4269.324,0
24183.64,1687,5.981466,15244,2,49.51953,2009.195,457.8359,4274.547,0
24183.64,1687,5.788591,15244,2,49.51953,2009.195,458.168,4274.215,0
24180.58,1687,6.055509,15212,2,49.51953,2009.195,462.6836,4269.699,0
24180.58,1687,6.778243,15212,2,49.52734,2009.195,465.1719,4267.203,0
24180.58,1687,7.226891,15212,2,49.52734,2009.195,465.6484,4266.727,0
24182.77,1688,7.718121,15244,3,49.52734,2009.195,464.8438,4267.531,0
24182.73,1687,9.229467,15212,3,49.52734,2009.195,466.3164,4266.059,0
24308.29,1687,23.16765,15244,4,49.53516,2009.207,365.8789,4366.477,0
24313.89,1690,10.033727,15244,4,49.53906,2010.055,344.5977,4386.906,0
24312.61,1689,17.29958,15212,2,49.81641,2010.5,326.5859,4404.195,0
24312.61,1689,6.375839,15212,2,49.83203,2010.5,314.9727,4415.793,0
24281.34,1691,6.896552,15212,3,49.83203,2010.5,335.1523,4395.613,0
24279.67,1690,9.106239,15212,2,49.83203,2010.5,332.2656,4398.5,0
24276.98,1690,8.776371,15244,2,49.83203,2010.504,331.8281,4398.934,0
24277.02,1690,7.731092,15244,2,49.83203,2010.504,340.4102,4390.352,0
24278.07,1691,12.426036,15244,2,49.85156,2010.516,327.5781,4403.152,0
24284.56,1691,9.68829,15212,2,49.85156,2010.516,286.9102,4443.82,0
24261.04,1691,7.257384,15212,2,49.85156,2010.516,286.9102,4443.82,0
24261.04,1691,8.699324,15212,6,49.875,2010.516,295.832,4434.875,0
24256.48,1692,7.004219,15180,3,49.875,2010.516,295.3945,4435.312,0
24195.55,1691,7.035176,15180,3,49.875,2010.516,313.0664,4417.641,0
24272.16,1691,12.521008,15148,3,48.53516,2007.992,352.0469,4382.523,0
24272.03,1691,9.198312,15148,3,48.53516,2007.996,344.7031,4389.863,0
24271.8,1691,9.568163,15180,3,48.55078,2008.082,336.9688,4397.496,0
24960.91,1701,22.09006,15244,3,48.94531,2010.734,287.4297,4443.988,0
24948.68,1702,8.975445,15244,4,48.94531,2010.738,292.6133,4438.801,0
24943.58,1701,9.329941,15244,2,48.94531,2010.746,314.4883,4416.918,0
24944.2,1701,8.164983,15244,2,48.94531,2010.766,299.2891,4432.098,0
25608.64,1712,10.271647,15244,3,48.96094,2010.773,303.8633,4427.5,0
25712.55,1716,12.86201,15276,3,48.76953,2023.395,343.2188,4375.715,0
25805.02,1722,18.56899,15340,10,48.82812,2028.781,204.7617,4508.727,0
25798.67,1729,14.623838,15340,2,46.98828,2019.176,343.4922,4381.441,0
25799.0,1729,19.66245,15340,3,47.00391,2019.219,366.3008,4358.574,0
25804.81,1730,10.705183,15340,4,47.00391,2004.59,394.1484,4345.355,0
25801.82,1728,9.052453,15340,2,47.03125,1978.445,447.0156,4318.605,0
25803.57,1728,9.014322,15340,2,47.03125,1966.695,426.2656,4351.105,0
25807.95,1739,9.974641,15340,3,47.03906,1966.695,418.3906,4358.973,0
25811.93,1739,9.94941,15340,3,47.0625,1966.688,415.9219,4361.426,0
25811.32,1739,10.774411,15308,2,47.07031,1966.688,410.8555,4366.484,0
25812.6,1739,9.671993,15276,2,47.07812,1966.688,410.3516,4366.98,0
25810.27,1738,9.029536,15244,2,47.08984,1966.688,417.5039,4359.816,0
25810.85,1738,8.691983,15212,2,47.08984,1966.688,417.7539,4359.566,0
25811.68,1738,8.593092,15244,2,47.08984,1966.699,414.043,4363.266,0
25811.72,1738,6.968934,15308,2,47.10547,1966.699,406.8633,4370.43,0
25811.5,1739,6.772575,15308,3,47.10547,1966.699,402.6133,4374.68,0
25809.66,1738,6.521739,15340,2,47.10547,1966.699,403.8242,4373.469,0
25854.58,1739,6.705784,15372,3,47.10547,1966.699,401.8398,4375.453,0
25811.39,1739,7.298658,15340,3,47.10547,1966.699,406.2422,4371.051,0
25809.57,1738,7.06476,15340,2,47.12891,1966.699,406.1562,4371.113,0
25813.14,1738,8.87574,15340,2,47.12891,1966.699,407.1875,4370.082,0
25813.27,1741,16.255319,15372,3,46.42578,1894.672,588.5977,4261.402,0
25816.46,1739,11.724724,15372,2,46.44922,1897.219,554.9258,4292.504,0
25821.91,1738,8.552075,15372,3,46.45312,1897.211,547.7461,4299.688,0
24943.29,1719,11.665258,15276,2,46.45312,1899.035,683.1562,4162.453,0
22873.0,1678,11.205433,15116,5,43.78906,1871.859,995.1406,3880.309,0
23125.19,1681,9.221658,15116,4,44.11719,1871.965,1005.1094,3869.906,0
22820.74,1680,12.764159,15116,3,44.23828,1871.965,964.6133,3910.281,0
22881.81,1680,21.54368,15116,2,44.37891,1871.973,954.5703,3920.176,0
22868.86,1680,8.991597,15148,3,44.41797,1872.004,964.1719,3910.504,0
22868.9,1680,7.815126,15148,2,44.41797,1872.113,967.1328,3907.434,0
22872.66,1681,8.4246,15116,3,44.41797,1872.324,958.8555,3915.5,0
22904.14,1681,7.13686,15148,2,44.46484,1873.148,962.5234,3910.961,0
22895.07,1681,7.485282,15084,2,44.46484,1873.152,963.7188,3909.762,0
22896.92,1682,6.896552,15116,3,44.48828,1873.086,970.4922,3903.031,0
22895.07,1681,6.124161,15116,2,44.50391,1873.141,966.0703,3907.383,0
22895.07,1681,5.634987,15116,3,44.50391,1873.141,974.957,3898.496,0
23147.02,1682,5.485232,15116,3,44.50391,1873.145,974.8555,3898.594,0
22895.07,1681,5.704698,15148,3,44.50391,1873.145,976.9297,3896.52,0
22895.07,1681,6.134454,15212,2,44.50391,1873.145,975.043,3898.406,0
22896.61,1682,7.04698,15212,3,44.50391,1873.129,976.0352,3897.43,0
22894.92,1681,7.124895,15212,2,44.51172,1873.129,974.7578,3898.699,0
22921.26,1681,7.323232,15148,2,44.51172,1873.129,942.6406,3930.816,0
22921.26,1681,5.907173,15148,2,44.51172,1873.129,941.7695,3931.688,0
22921.26,1681,5.728728,15148,2,44.59766,1873.133,934.3945,3938.973,0
22921.32,1681,5.793451,15180,2,44.59766,1873.133,934.5938,3938.773,0
22900.97,1682,5.639731,15148,2,44.60156,1873.145,961.4727,3911.879,0
22892.97,1681,5.872483,15148,2,44.60156,1873.145,962.043,3911.309,0
22896.28,1681,7.466443,15084,3,44.60156,1873.145,964.0625,3909.289,0
22896.28,1681,7.148865,15116,2,44.63281,1873.145,968.0391,3905.281,0
22891.19,1681,7.550336,15116,3,44.64844,1873.145,973.8555,3899.449,0
22891.68,1682,7.130872,15116,3,44.64844,1873.145,972.0898,3901.215,0
22887.99,1682,6.354515,15116,2,44.65625,1873.148,975.9414,3897.352,0
22888.0,1682,6.187291,15148,3,44.65625,1873.148,974.8359,3898.457,0
22888.04,1683,6.025105,15116,2,44.65625,1873.148,977.0352,3896.258,0
22213.61,1672,6.354515,15148,2,44.67188,1873.133,985.5938,3887.699,0
22213.61,1672,7.466443,15148,2,44.67969,1873.137,986.25,3887.031,0
22215.71,1673,7.478992,15148,3,44.67969,1873.145,987.0117,3886.262,0
22213.61,1672,7.304786,15148,2,44.67969,1873.145,992.6445,3880.629,0
22213.61,1672,7.06476,15116,2,44.6875,1873.145,990.5117,3882.754,0
22247.11,1672,5.546218,15084,3,44.6875,1873.145,997.332,3875.934,0
22213.61,1672,5.634987,15116,2,44.6875,1873.145,994.0117,3879.254,0
22213.48,1672,5.798319,15116,2,44.6875,1873.145,990.9531,3882.312,0
22215.24,1673,5.620805,15116,3,44.6875,1873.145,989.2578,3884.008,0
22213.52,1672,6.554622,15116,2,44.6875,1873.145,994.3398,3878.926,0
22213.52,1672,6.801008,15084,2,44.69531,1873.145,995.7773,3877.48,0
22217.54,1673,6.980656,15052,2,44.69531,1873.148,997.543,3875.711,0
22217.55,1672,7.058824,15084,2,44.69531,1873.148,996.2461,3877.008,0
22217.55,1672,5.400844,15116,2,44.70312,1873.148,991.3711,3881.875,0
22213.54,1671,5.378151,15084,2,44.70312,1873.148,992.6172,3880.629,0
22213.54,1671,5.466779,15084,2,44.70312,1873.148,998.4141,3874.832,0
22213.54,1671,5.536913,15084,2,44.70312,1873.145,994.0156,3879.234,0
22213.54,1671,6.896552,15084,2,44.70312,1873.145,993.4531,3879.797,0
22213.42,1671,7.550336,15052,3,44.71094,1873.137,990.7891,3882.461,0
22351.33,1683,7.388749,15084,5,44.71094,1873.148,986.3086,3886.93,0
22213.5,1671,7.627829,15052,2,44.71484,1873.152,993.2188,3880.012,0
22213.5,1671,5.793451,15052,2,44.74609,1873.191,993.043,3880.117,0
22213.5,1671,6.192469,15020,3,44.74609,1873.191,990.2422,3882.918,0
22212.67,1670,5.857741,15020,2,44.74609,1873.191,991.4258,3881.734,0
22212.67,1670,6.015038,15052,2,44.76172,1873.207,996.0703,3877.059,0
22214.64,1671,6.711409,15084,3,44.76172,1873.191,998.625,3874.52,0
22212.68,1670,6.908172,15084,2,44.76172,1873.191,995.7227,3877.422,0
22216.69,1671,7.226891,15052,2,44.76172,1873.191,999.4062,3873.738,0
22218.41,1672,7.239057,15052,3,44.77734,1873.176,1000.2148,3872.93,0
22216.7,1671,7.06476,15084,3,44.77734,1873.191,997.9531,3875.176,0
22212.71,1670,6.980656,15052,2,44.77734,1873.191,1000.3438,3872.785,0
22212.72,1670,6.801008,15052,2,44.78516,1873.18,998.9766,3874.156,0
22212.73,1670,6.795302,15116,2,44.78516,1873.18,995.918,3877.215,0
22214.7,1671,6.05042,15116,4,44.78516,1873.18,996.4375,3876.695,0
22212.73,1670,5.280805,15116,2,44.78516,1873.18,999.8164,3873.316,0
22212.71,1670,5.728728,15116,2,44.78516,1873.18,995.0977,3878.035,0
22215.78,1670,6.144781,15084,2,44.80078,1873.031,994.5742,3878.691,0
22215.78,1670,6.291946,15084,2,44.80078,1873.031,993.3008,3879.965,0
22212.71,1670,7.052897,15020,3,44.80078,1873.031,992.5938,3880.672,0
