face_detection_mem.committed_Committed_AS,face_detection_system.active_processes_active,face_detection_system.cpu_user,face_detection_system.file_nr_used_used,face_detection_system.processes_running,face_detection_system.ram_buffers,face_detection_system.ram_cached,face_detection_system.ram_free,face_detection_system.ram_used,Target
27361.58,1721.0,5.748098,14838.0,3.0,25.61719,1310.5742,752.043,4702.863,4
27354.55,1720.0,7.148936,14838.0,1.0,25.625,1310.5781,773.8633,4681.031,4
27612.61,1721.0,8.573854,14838.0,3.0,25.625,1310.5859,792.5352,4662.352,4
27356.8,1719.0,10.854701,14870.0,1.0,25.625,1311.7305,752.7148,4701.027,4
27359.8,1719.0,10.400682,14870.0,1.0,25.625,1311.7344,756.6992,4697.039,4
27358.55,1719.0,8.375635,14870.0,1.0,25.625,1311.7344,899.1992,4554.539,4
27355.55,1719.0,7.497894,14838.0,1.0,25.64062,1311.7227,926.5664,4527.168,4
27405.86,1720.0,5.574324,14838.0,2.0,25.64062,1311.7266,926.6328,4527.098,4
27355.68,1719.0,4.906937,14838.0,1.0,25.64062,1311.7266,951.2266,4502.504,4
27355.69,1720.0,5.325444,14838.0,3.0,25.64062,1311.7695,962.7773,4490.91,4
27353.15,1721.0,6.49789,14838.0,3.0,25.75,1312.0234,972.8633,4480.461,4
27354.89,1722.0,7.075874,14870.0,5.0,25.75781,1312.0234,971.1992,4482.117,4
27354.03,1722.0,7.495741,14870.0,2.0,25.75781,1312.0273,981.5859,4471.727,4
27397.03,1721.0,7.372881,14934.0,3.0,25.75781,1312.1406,973.7461,4479.453,4
27370.61,1722.0,16.87871,14934.0,5.0,25.87891,1313.1797,939.1602,4512.879,4
27372.45,1722.0,5.494505,14934.0,2.0,25.89062,1313.1836,950.5586,4501.465,4
27370.69,1721.0,5.508475,14966.0,2.0,25.89844,1313.1836,1041.3281,4410.688,4
27632.68,1722.0,5.400844,14966.0,4.0,25.89844,1313.1836,1054.3594,4397.656,4
27357.36,1720.0,6.470588,14934.0,4.0,25.89844,1313.1992,1072.1172,4379.883,4
27634.3,1724.0,6.700594,14934.0,4.0,25.90625,1313.1992,1066.8164,4385.176,4
27347.88,1720.0,6.864407,14902.0,1.0,25.91406,1313.2031,1081.2227,4370.758,4
27344.38,1720.0,5.644482,14902.0,3.0,25.92969,1313.2031,1085.4844,4366.48,4
27358.86,1724.0,10.119048,14870.0,6.0,25.96875,1313.5547,1071.1094,4380.465,4
27380.39,1720.0,15.071973,14966.0,6.0,26.00391,1313.7969,1010.0938,4441.203,4
27379.11,1721.0,12.030717,14966.0,4.0,26.00391,1313.9258,1036.3867,4414.781,4
27379.11,1723.0,12.051282,14998.0,4.0,26.01172,1313.9844,1063.4258,4387.676,4
27376.57,1720.0,8.503401,14998.0,2.0,26.01172,1313.9883,1062.2773,4388.82,4
27376.57,1720.0,6.689246,14966.0,2.0,26.01172,1313.9883,1050.0,4401.098,4
27361.73,1722.0,25.23444,14902.0,7.0,26.02734,1318.3125,930.2109,4516.547,4
27358.82,1721.0,10.178117,14870.0,1.0,26.03906,1318.7578,975.7109,4470.59,4
27358.89,1720.0,6.864407,14838.0,5.0,26.03906,1318.7578,980.6836,4465.617,4
27359.5,1722.0,7.124682,14838.0,3.0,26.0625,1318.7812,977.2227,4469.031,4
27357.54,1720.0,7.04584,14870.0,2.0,26.29297,1318.8047,1001.457,4444.543,4
27352.1,1721.0,13.435374,14838.0,2.0,26.3125,1318.8555,936.6914,4509.238,4
27431.7,1722.0,18.96259,14934.0,6.0,26.31641,1319.4883,888.4727,4556.82,4
27361.1,1719.0,8.333333,14902.0,2.0,26.31641,1319.4883,867.9531,4577.34,4
27361.21,1719.0,6.202209,14870.0,1.0,26.31641,1319.4883,868.2422,4577.051,4
27359.71,1719.0,7.523246,14870.0,2.0,26.31641,1319.5,859.3633,4585.918,4
27361.95,1719.0,10.033727,14902.0,3.0,26.32422,1319.5117,777.9609,4667.301,4
27360.31,1719.0,15.870307,14966.0,2.0,26.32812,1319.5195,851.6562,4593.594,4
27359.97,1718.0,11.007621,14934.0,2.0,26.36719,1319.5117,830.0742,4615.145,4
27360.17,1718.0,6.016949,14902.0,3.0,26.36719,1319.5117,842.9531,4602.266,4
27351.51,1718.0,16.89304,14902.0,6.0,26.36719,1319.5117,894.2305,4550.988,4
27351.4,1718.0,11.614005,14902.0,2.0,26.36719,1319.5156,910.5391,4534.676,4
27354.14,1718.0,9.237288,14902.0,1.0,26.375,1319.5156,894.5664,4550.641,4
27364.75,1724.0,11.375212,14934.0,2.0,26.375,1319.5156,869.9219,4575.285,4
27364.02,1718.0,7.959356,14966.0,2.0,26.375,1319.5273,933.9922,4511.203,4
27364.09,1718.0,5.249788,14966.0,1.0,26.375,1319.5273,933.6367,4511.559,4
26695.66,1712.0,5.400844,14966.0,2.0,26.375,1319.5273,954.3516,4490.844,4
26687.84,1709.0,5.223252,14934.0,1.0,26.39844,1319.5352,964.3828,4480.781,4
26736.47,1715.0,14.322034,14998.0,1.0,26.55078,1327.6094,874.0781,4562.859,4
26730.16,1714.0,6.706282,15062.0,1.0,26.55078,1327.6133,900.2031,4536.73,4
26730.25,1715.0,6.086221,15030.0,1.0,26.5625,1327.625,913.2812,4523.629,4
26730.12,1715.0,5.30303,15030.0,1.0,26.58984,1327.6289,921.6758,4515.203,4
26720.36,1715.0,6.244726,15062.0,2.0,26.58984,1327.6289,931.7852,4505.094,4
26713.61,1715.0,5.668359,15030.0,1.0,26.58984,1327.6328,921.9961,4514.879,4
26710.52,1715.0,6.949153,15030.0,1.0,26.58984,1327.6328,929.7266,4507.148,4
26718.73,1716.0,5.588484,14998.0,6.0,26.58984,1327.6367,930.5156,4506.355,4
26708.1,1715.0,5.738397,14998.0,1.0,26.59766,1327.6367,949.9336,4486.93,4
26715.74,1715.0,12.425532,15062.0,3.0,26.98438,1327.6211,881.9062,4554.586,4
26689.09,1710.0,9.075488,14870.0,4.0,26.98438,1327.9805,902.207,4533.926,4
26745.92,1719.0,16.469594999999998,14966.0,1.0,27.01562,1328.1328,914.4648,4521.484,4
26787.36,1723.0,9.462916,15094.0,5.0,27.0625,1336.8945,848.6328,4578.508,4
26749.02,1719.0,12.286689,15062.0,2.0,27.08594,1336.8945,874.9844,4552.133,4
26751.18,1717.0,14.528462,15062.0,4.0,27.13672,1337.2227,770.6289,4656.109,4
27417.8,1726.0,5.508475,15094.0,3.0,27.48438,1337.3711,759.9141,4666.328,4
27675.35,1726.0,5.456095,15062.0,3.0,27.5,1337.6836,764.668,4661.246,4
27415.56,1727.0,5.738397,15062.0,2.0,27.60156,1337.7031,782.7773,4643.016,4
27415.54,1728.0,6.835443,15030.0,1.0,28.30078,1337.9727,787.457,4637.367,4
27414.79,1725.0,3.553299,15030.0,1.0,28.30859,1337.9922,797.8047,4626.992,4
27404.61,1725.0,8.121827,14998.0,1.0,28.31641,1337.9961,1216.0625,4208.723,4
27369.36,1722.0,6.339814,14870.0,3.0,28.32422,1338.1094,1225.1406,4199.523,4
27369.96,1721.0,6.260575,14902.0,2.0,28.34375,1338.1445,1229.3945,4195.215,4
27375.19,1722.0,6.361323,14934.0,3.0,28.35547,1338.1523,1236.8516,4187.738,4
27362.89,1720.0,4.418012,14998.0,1.0,28.36328,1338.1562,1238.207,4186.371,4
27363.4,1721.0,6.366723,14966.0,1.0,28.38281,1338.1602,1250.9805,4173.574,4
27358.84,1721.0,5.348048,14934.0,2.0,28.38281,1338.1602,1248.3359,4176.219,4
27360.58,1720.0,3.891709,14934.0,2.0,28.38281,1338.1797,1248.7305,4175.805,4
27361.95,1721.0,2.849958,14966.0,3.0,28.38281,1338.1797,1251.4883,4173.047,4
27362.88,1721.0,3.637902,14966.0,2.0,28.38281,1338.3086,1266.6172,4157.789,4
27364.73,1722.0,3.868797,14966.0,2.0,28.39062,1338.3086,1271.0625,4153.336,4
27363.0,1721.0,2.707276,14934.0,2.0,28.39062,1338.3086,1268.4258,4155.973,4
27624.16,1721.0,3.468697,14902.0,5.0,28.39844,1338.3047,1262.3477,4162.047,4
27359.96,1720.0,3.098827,14870.0,1.0,28.39844,1338.3164,1265.6953,4158.688,4
27374.09,1721.0,9.160305,14838.0,2.0,28.39844,1338.3203,1226.0234,4198.355,4
27371.89,1721.0,8.581138,14902.0,3.0,29.07422,1340.4492,1250.8711,4170.703,4
27364.65,1721.0,5.152027,14902.0,1.0,29.07422,1340.4492,1249.4414,4172.133,4
27364.65,1721.0,2.956081,14902.0,1.0,29.08203,1341.0391,1249.8984,4171.078,4
27359.95,1724.0,8.523207,14902.0,1.0,29.10547,1341.0391,1288.7148,4132.238,4
27372.6,1722.0,10.204082,14902.0,2.0,29.12891,1341.0586,1275.5859,4145.324,4
27378.9,1720.0,6.870229,14902.0,1.0,29.14062,1341.0703,1254.8984,4165.988,4
27640.39,1724.0,6.329114,14870.0,4.0,29.15625,1341.0703,1253.0547,4167.816,4
27367.27,1720.0,2.525253,14902.0,2.0,29.15625,1341.0742,1261.8516,4159.016,4
27364.28,1720.0,5.87234,14902.0,2.0,29.15625,1341.0742,1284.0742,4136.793,4
28032.12,1729.0,5.348048,14934.0,3.0,29.31641,1342.2305,1269.7461,4149.805,4
28028.48,1730.0,5.236486,14870.0,3.0,29.32422,1342.2305,1276.3477,4143.195,4
28049.94,1730.0,4.050633,14966.0,7.0,29.91406,1343.9883,1248.1172,4169.078,4
28317.04,1739.0,15.672913,14966.0,5.0,30.70312,1353.3633,985.6797,4421.352,4
28463.88,1741.0,15.280136,14966.0,4.0,31.04688,1356.0,982.9492,4421.102,4
28227.88,1734.0,4.894515,14998.0,2.0,31.05469,1359.5195,970.3008,4430.223,4
28227.75,1734.0,4.322034,14998.0,3.0,31.08594,1362.6445,971.7539,4425.613,4
28236.86,1733.0,4.568528,14998.0,2.0,31.08984,1373.5312,1027.0625,4359.414,4
28517.9,1735.0,4.468803,14934.0,2.0,31.21875,1376.1562,1031.1836,4352.539,4
28263.88,1734.0,2.609428,14966.0,1.0,31.22266,1376.1641,1034.7656,4348.945,4
28259.82,1734.0,2.512563,14998.0,1.0,31.23438,1376.3672,1039.7227,4343.773,4
28256.69,1734.0,2.861953,14998.0,2.0,31.23438,1376.3672,1041.8555,4341.641,4
28256.7,1734.0,2.018503,14966.0,2.0,31.25391,1376.2852,1047.9492,4335.609,4
28258.44,1735.0,2.523129,14966.0,3.0,31.25391,1376.2852,1064.9297,4318.629,4
28256.71,1734.0,2.345059,14966.0,2.0,31.25391,1376.3828,1071.2266,4312.234,4
28258.9,1735.0,2.432886,14966.0,2.0,31.30078,1376.3828,1077.9141,4305.5,4
28256.8,1734.0,1.851852,14934.0,3.0,31.30078,1376.3828,1086.2812,4297.133,4
28264.41,1735.0,2.531646,14902.0,2.0,31.30859,1376.3828,1088.6641,4294.742,4
28262.41,1735.0,2.845188,14902.0,2.0,31.30859,1376.3945,1091.1992,4292.195,4
28266.32,1736.0,2.609428,14902.0,3.0,31.30859,1376.3984,1101.9414,4281.449,4
28260.35,1734.0,2.023609,14902.0,2.0,31.30859,1376.4023,1097.3008,4286.086,4
28471.36,1736.0,2.432886,14902.0,3.0,31.31641,1376.4023,1106.7422,4276.637,4
28250.65,1734.0,3.193277,14902.0,2.0,31.31641,1376.4023,1111.5586,4271.82,4
28250.66,1732.0,2.186712,14902.0,3.0,31.33203,1376.4023,1113.7305,4269.633,4
28250.66,1731.0,2.188552,14902.0,1.0,31.33203,1376.4766,1120.0547,4263.234,4
28260.37,1731.0,2.680067,14966.0,4.0,31.33203,1376.6016,1113.9062,4269.258,4
28262.42,1732.0,2.941176,14966.0,10.0,31.33203,1376.6055,1109.3516,4273.809,4
28250.61,1731.0,10.942761,14966.0,3.0,31.33594,1376.6133,1107.5859,4275.562,4
28252.71,1732.0,2.782462,14998.0,4.0,31.34375,1376.6133,1110.7188,4272.422,4
28250.71,1731.0,2.857143,14966.0,4.0,31.34375,1376.6211,1112.5781,4270.555,4
28260.42,1731.0,2.689076,14966.0,4.0,31.35938,1376.625,1116.7852,4266.328,4
28260.42,1731.0,1.937658,14966.0,3.0,31.38281,1376.6133,1118.1133,4264.988,4
28260.42,1731.0,2.188552,14902.0,3.0,31.38281,1376.6133,1116.9805,4266.121,4
28256.38,1732.0,5.369128,14902.0,4.0,31.39062,1376.6133,1147.0234,4236.07,4
28256.39,1733.0,2.186712,14902.0,3.0,31.39062,1376.6172,1135.2539,4247.836,4
28531.89,1734.0,2.436975,14870.0,3.0,31.39062,1376.6172,1130.7852,4252.305,4
28265.9,1732.0,2.186712,14902.0,2.0,31.39062,1376.6172,1133.8555,4249.234,4
28258.7,1733.0,2.523129,14870.0,4.0,31.39062,1376.6172,1142.0742,4241.016,4
27583.41,1722.0,2.443134,14870.0,1.0,31.39844,1376.625,1146.3086,4236.766,4
27594.61,1722.0,1.769166,14902.0,1.0,31.39844,1376.6367,1144.6289,4238.434,4
27594.61,1722.0,2.602855,14870.0,1.0,31.39844,1376.6367,1145.9375,4237.125,4
27593.96,1723.0,2.424749,14870.0,4.0,31.39844,1376.6406,1149.5781,4233.48,4
27591.86,1722.0,2.184874,14838.0,6.0,31.39844,1376.6406,1151.0117,4232.047,4
27593.65,1723.0,2.439024,14838.0,5.0,31.40625,1376.6406,1152.125,4230.926,4
27591.88,1722.0,3.177258,14934.0,4.0,31.40625,1376.6406,1149.2734,4233.777,4
27591.9,1724.0,2.358888,14902.0,6.0,31.40625,1376.6406,1152.125,4230.926,4
27591.93,1722.0,2.352941,14902.0,5.0,31.41406,1376.6406,1148.7852,4234.258,4
27591.91,1722.0,2.188552,14934.0,3.0,31.42969,1376.6445,1147.2344,4235.789,4
27591.91,1721.0,2.347024,14934.0,6.0,31.4375,1376.6406,1166.8672,4216.152,4
27595.92,1720.0,1.93115,14934.0,4.0,31.4375,1376.6406,1166.2305,4216.789,4
27595.93,1720.0,2.018503,14934.0,4.0,31.4375,1376.6406,1162.668,4220.352,4
27595.93,1720.0,2.596315,14934.0,5.0,31.4375,1376.6406,1166.0352,4216.984,4
27595.93,1720.0,2.600671,14934.0,8.0,31.4375,1376.6406,1161.668,4221.352,4
27853.98,1720.0,2.015113,14934.0,8.0,31.46094,1376.6445,1159.5234,4223.469,4
27591.74,1719.0,2.107926,14870.0,2.0,31.46094,1376.6445,1163.1602,4219.832,4
27591.92,1719.0,3.350084,14870.0,2.0,31.46094,1376.6445,1162.1406,4220.852,4
27604.38,1719.0,2.861953,14902.0,4.0,31.48438,1376.6484,1143.3203,4239.645,4
27604.38,1719.0,2.104377,14902.0,5.0,31.48438,1376.6523,1142.7578,4240.203,4
27604.38,1719.0,2.686818,14838.0,4.0,31.49219,1376.6523,1154.6914,4228.262,4
27604.38,1719.0,2.430847,14806.0,3.0,31.49219,1376.6523,1150.0469,4232.906,4
27596.39,1720.0,2.605042,14806.0,6.0,31.49219,1376.6523,1167.043,4215.91,4
27598.62,1720.0,2.183039,14870.0,3.0,31.49219,1376.6523,1166.5117,4216.441,4
27598.75,1721.0,2.682313,14870.0,4.0,31.49219,1376.75,1165.1328,4217.723,4
27594.48,1720.0,3.015075,14870.0,4.0,31.5,1376.75,1165.8672,4216.98,4
27591.72,1720.0,2.104377,14870.0,8.0,31.5,1376.75,1159.8242,4223.023,4
27591.68,1720.0,2.859546,14838.0,14.0,31.5,1376.75,1164.9023,4217.945,4
27591.75,1720.0,2.931323,14838.0,12.0,31.5,1376.7539,1165.5,4217.344,4
27593.59,1722.0,3.34728,14870.0,15.0,31.52344,1376.8594,1164.1797,4218.535,4
27587.81,1720.0,2.102607,14870.0,14.0,31.52344,1376.8594,1167.2148,4215.5,4
27597.54,1722.0,2.352941,14934.0,15.0,31.53125,1376.8477,1164.1836,4218.535,4
27595.83,1719.0,2.682313,14902.0,16.0,31.53516,1376.8477,1164.2891,4218.426,4
27597.55,1720.0,2.272727,14870.0,5.0,31.53516,1376.8516,1164.0547,4218.656,4
27595.83,1719.0,2.268908,14870.0,5.0,31.53516,1376.8516,1163.4492,4219.262,4
27595.83,1719.0,2.021904,14870.0,13.0,31.53516,1376.8516,1166.6875,4216.023,4
27595.83,1719.0,2.525253,14902.0,13.0,31.54297,1376.9766,1168.5508,4214.027,4
27595.84,1719.0,2.025316,14902.0,13.0,31.54297,1377.0742,1166.3203,4216.16,4
27642.75,1721.0,2.777778,14870.0,5.0,31.54297,1377.0742,1164.0391,4218.441,4
27595.8,1721.0,3.017603,14870.0,3.0,31.54297,1377.0781,1168.9688,4213.508,4
27597.52,1722.0,2.768456,14902.0,7.0,31.54297,1377.0781,1169.1719,4213.305,4
27593.81,1721.0,2.190396,14934.0,6.0,31.55078,1377.0898,1170.5391,4211.918,4
27595.81,1721.0,2.016807,14870.0,5.0,31.55859,1377.0938,1165.0156,4217.43,4
27599.84,1722.0,2.93378,14902.0,14.0,31.55859,1377.5312,1166.2109,4215.797,4
27599.84,1722.0,2.439024,14870.0,15.0,31.55859,1377.5664,1167.2617,4214.711,4
27601.95,1724.0,2.350966,14902.0,15.0,31.55859,1377.6602,1165.4219,4216.457,4
27595.85,1722.0,2.097315,14902.0,14.0,31.55859,1377.6602,1171.3945,4210.484,4
27597.69,1723.0,2.763819,14934.0,15.0,31.56641,1377.6602,1168.2656,4213.605,4
27595.79,1722.0,2.272727,14966.0,11.0,31.56641,1377.6641,1169.9961,4211.871,4
27601.48,1724.0,3.106633,14934.0,11.0,31.56641,1377.6641,1170.0547,4211.812,4
27599.73,1723.0,2.682313,14902.0,8.0,31.56641,1377.6641,1164.4922,4217.375,4
27599.73,1723.0,2.605042,14902.0,7.0,31.57422,1377.6562,1165.2773,4216.59,4
27596.74,1724.0,2.439024,14902.0,6.0,31.57422,1377.6875,1161.2031,4220.633,4
27595.73,1722.0,2.436975,14870.0,3.0,31.57422,1377.7227,1164.457,4217.344,4
27595.73,1721.0,2.097315,14934.0,1.0,31.57422,1377.7227,1160.0312,4221.77,4
27595.73,1721.0,2.345059,14934.0,1.0,31.57422,1377.8164,1162.5234,4219.184,4
27595.73,1721.0,2.430847,14934.0,1.0,31.58203,1377.8203,1162.207,4219.488,4
27595.73,1721.0,2.016807,14966.0,1.0,31.58203,1377.8203,1161.0352,4220.66,4
27595.73,1721.0,2.17938,14934.0,1.0,31.58203,1377.8203,1165.1523,4216.543,4
27599.74,1722.0,2.267003,14934.0,2.0,31.58203,1377.8203,1158.7891,4222.906,4
27599.68,1722.0,2.514669,14934.0,2.0,31.58203,1377.8203,1153.7305,4227.965,4
27599.72,1722.0,2.605042,14966.0,2.0,31.58984,1377.8242,1159.2344,4222.449,4
27599.23,1721.0,2.525253,14934.0,1.0,31.63672,1377.8359,1164.1484,4217.477,4
27598.73,1721.0,2.512563,14902.0,1.0,31.63672,1377.8359,1165.4922,4216.133,4
27598.73,1721.0,2.518892,14870.0,1.0,31.63672,1377.9297,1161.3984,4220.133,4
27595.71,1720.0,2.675585,14902.0,1.0,31.64453,1377.9336,1169.5078,4212.012,4
27857.77,1721.0,2.352941,14902.0,2.0,31.64453,1377.9336,1167.1953,4214.324,4
27595.72,1720.0,2.521008,14902.0,1.0,31.64453,1377.9336,1169.8633,4211.656,4
27634.92,1720.0,2.512563,14838.0,2.0,31.64453,1377.9375,1166.8828,4214.633,4
27595.72,1720.0,2.523129,14870.0,1.0,31.64453,1377.9375,1169.2109,4212.305,4
27597.44,1721.0,2.184874,14870.0,2.0,31.65234,1377.9375,1166.4141,4215.094,4
27595.6,1720.0,2.434929,14870.0,2.0,31.65234,1377.9375,1166.418,4215.09,4
27596.52,1721.0,4.366079,14870.0,2.0,31.67578,1378.0234,1166.8594,4214.539,4
27596.75,1720.0,2.775442,14870.0,1.0,31.67578,1378.0273,1174.6172,4206.777,4
27596.34,1721.0,2.183039,14870.0,2.0,31.67578,1378.0547,1174.0664,4207.301,4
27594.63,1720.0,2.272727,14870.0,1.0,31.67578,1378.0547,1179.3008,4202.066,4
27598.92,1722.0,2.428811,14870.0,2.0,31.67578,1378.0547,1181.4414,4199.926,4
27598.65,1721.0,2.611626,14902.0,1.0,31.68359,1378.0547,1180.5312,4200.828,4
27594.65,1721.0,2.347024,14902.0,1.0,31.68359,1378.0547,1180.6328,4200.727,4
27590.64,1720.0,2.682313,14934.0,1.0,31.68359,1378.0547,1183.4609,4197.898,4
27590.64,1720.0,2.186712,14966.0,1.0,31.68359,1378.0547,1184.7031,4196.656,4
27592.49,1721.0,2.689076,14966.0,2.0,31.68359,1378.0547,1189.1953,4192.164,4
27590.65,1721.0,2.184874,14998.0,1.0,31.69141,1378.0586,1188.2578,4193.09,4
27592.34,1722.0,2.514669,14934.0,2.0,31.69141,1378.0586,1196.918,4184.43,4
27590.69,1721.0,2.432886,14966.0,1.0,31.69922,1378.0586,1192.2109,4189.129,4
27597.36,1723.0,3.613445,14934.0,4.0,31.69922,1378.0586,1184.4648,4196.875,4
27602.02,1728.0,9.924306,14934.0,1.0,31.69922,1378.0625,1174.6914,4206.645,4
27603.75,1729.0,2.602855,14966.0,2.0,31.69922,1378.0625,1171.4453,4209.891,4
27598.96,1728.0,2.188552,14966.0,1.0,31.69922,1378.0625,1174.2344,4207.102,4
27852.91,1729.0,2.600671,14934.0,2.0,31.70703,1378.0625,1181.4688,4199.859,4
27588.93,1728.0,2.857143,14902.0,1.0,31.70703,1378.082,1186.9258,4194.383,4
27594.95,1729.0,2.35492,14934.0,1.0,31.70703,1378.2148,1180.3906,4200.785,4
27594.95,1729.0,2.682313,14934.0,1.0,31.72266,1378.2148,1177.8633,4203.297,4
27661.79,1729.0,2.602855,14934.0,2.0,31.73047,1378.2148,1178.8711,4202.281,4
27592.66,1729.0,2.270816,14966.0,2.0,31.73047,1378.2188,1186.4102,4194.738,4
27590.93,1728.0,2.184874,14966.0,1.0,31.73047,1378.2188,1190.0,4191.148,4
27590.93,1728.0,2.10084,14870.0,1.0,31.73047,1378.2188,1191.2695,4189.879,4
27591.92,1730.0,1.927913,14902.0,2.0,31.74609,1378.2227,1189.1875,4191.941,4
27590.93,1728.0,2.020202,14934.0,1.0,31.74609,1378.2227,1188.2188,4192.91,4
27590.93,1728.0,1.92953,14902.0,1.0,31.74609,1378.2227,1189.3594,4191.77,4
27593.04,1729.0,2.598491,14902.0,2.0,31.74609,1378.2227,1188.9883,4192.141,4
27590.93,1728.0,2.352941,14902.0,1.0,31.74609,1378.2227,1186.0195,4195.109,4
27590.77,1728.0,2.525253,14934.0,2.0,31.74609,1378.2383,1190.1875,4190.926,4
27590.92,1727.0,2.430847,14934.0,1.0,31.75391,1378.3281,1188.1523,4192.863,4
27592.91,1728.0,2.434929,14966.0,2.0,31.75391,1378.3281,1190.7109,4190.305,4
27590.81,1727.0,2.102607,14902.0,1.0,31.75391,1378.3281,1190.2578,4190.758,4
27596.87,1729.0,2.770781,14870.0,2.0,31.75391,1378.332,1192.8398,4188.172,4
27594.91,1728.0,2.10084,14870.0,1.0,31.75391,1378.332,1191.082,4189.93,4
27596.83,1729.0,2.267003,14934.0,3.0,31.76172,1378.3555,1187.2188,4193.762,4
27594.85,1728.0,2.684564,14902.0,1.0,31.76172,1378.3555,1186.3047,4194.676,4
27592.55,1728.0,2.348993,14966.0,2.0,31.76172,1378.3555,1187.4336,4193.547,4
27590.84,1727.0,2.10084,14934.0,1.0,31.76172,1378.4453,1185.207,4195.684,4
27594.6,1728.0,2.518892,14934.0,2.0,31.76172,1378.4648,1171.7852,4209.086,4
27598.13,1728.0,2.360877,14934.0,2.0,31.76953,1378.4648,1170.1836,4210.68,4
27635.78,1728.0,2.186712,14902.0,14.0,31.76953,1378.4688,1180.0977,4200.762,4
27601.53,1728.0,3.700589,14934.0,13.0,31.76953,1378.4688,1170.8906,4209.969,4
27597.84,1721.0,2.358888,14934.0,13.0,31.78516,1378.4688,1179.0547,4201.789,4
27597.9,1721.0,2.686818,14870.0,13.0,31.78516,1378.4688,1170.9375,4209.906,4
27590.89,1720.0,2.773109,14870.0,13.0,31.78516,1378.4688,1181.7383,4199.105,4
27592.62,1721.0,2.104377,14902.0,14.0,31.78516,1378.4688,1177.6484,4203.195,4
27590.89,1720.0,3.109244,14902.0,8.0,31.78516,1378.582,1187.207,4193.523,4
27822.75,1720.0,2.10084,14838.0,8.0,31.79297,1378.6719,1183.4297,4197.203,4
27590.9,1720.0,2.857143,14838.0,16.0,31.79297,1378.6719,1184.3984,4196.234,4
27594.92,1721.0,2.097315,14870.0,14.0,31.79297,1378.6719,1186.5977,4194.035,4
27594.95,1721.0,2.859546,14870.0,12.0,31.79297,1378.6719,1185.4492,4195.184,4
27594.82,1721.0,2.847571,14870.0,2.0,31.79297,1378.6719,1180.6016,4200.031,4
27592.53,1721.0,2.523129,14870.0,3.0,31.80078,1378.6797,1183.2266,4197.391,4
27590.82,1720.0,2.267003,14902.0,2.0,31.80078,1378.6797,1186.1602,4194.457,4
27852.96,1721.0,2.938707,14902.0,3.0,31.80078,1378.6797,1180.1289,4200.488,4
27590.91,1720.0,2.183039,14902.0,2.0,31.80078,1378.7695,1182.7891,4197.738,4
27850.65,1720.0,2.443134,14934.0,3.0,31.80078,1378.7695,1183.1133,4197.414,4
27590.91,1720.0,3.015075,14966.0,2.0,31.80859,1378.7734,1184.7422,4195.773,4
27590.91,1720.0,2.10084,14966.0,2.0,31.80859,1378.7734,1188.0859,4192.43,4
27597.05,1721.0,2.439024,14934.0,2.0,31.80859,1378.8789,1183.7578,4196.652,4
27596.65,1722.0,2.17938,14934.0,5.0,31.80859,1378.8789,1186.2422,4194.168,4
27594.93,1721.0,2.347024,14934.0,1.0,31.80859,1378.8789,1189.5977,4190.812,4
27852.79,1721.0,2.186712,14934.0,2.0,31.81641,1378.8789,1194.6016,4185.801,4
27590.76,1718.0,2.766136,14934.0,1.0,31.81641,1378.875,1192.0898,4188.316,4
27590.76,1718.0,2.859546,14902.0,1.0,31.81641,1378.8789,1190.7578,4189.645,4
27594.85,1719.0,2.525253,14870.0,1.0,31.81641,1379.0039,1186.0938,4194.184,4
27594.85,1719.0,1.936027,14870.0,1.0,31.81641,1379.0039,1190.543,4189.734,4
27594.85,1719.0,2.181208,14870.0,1.0,31.82422,1379.0078,1187.3203,4192.945,4
27592.22,1721.0,2.347024,14902.0,2.0,31.82422,1379.0078,1191.9492,4188.316,4
27590.84,1719.0,2.10615,14902.0,1.0,31.82422,1379.0078,1191.9453,4188.32,4
27590.84,1719.0,1.677852,14902.0,1.0,31.83984,1379.0078,1190.7539,4189.496,4
27590.86,1719.0,2.347024,14966.0,1.0,31.83984,1379.0078,1187.2422,4193.008,4
27590.86,1719.0,2.426778,14966.0,1.0,31.83984,1379.0078,1186.3438,4193.906,4
27590.86,1719.0,2.356902,14934.0,1.0,31.83984,1379.0078,1185.1953,4195.055,4
27720.29,1721.0,2.350966,14902.0,4.0,31.83984,1379.0078,1180.168,4200.082,4
27590.89,1719.0,2.439024,14902.0,1.0,31.85547,1379.0117,1187.0234,4193.207,4
27590.98,1719.0,2.857143,14934.0,1.0,31.85547,1379.0117,1191.0898,4189.141,4
27603.44,1719.0,3.271812,14934.0,2.0,31.85547,1379.0117,1167.9414,4212.289,4
27601.44,1719.0,2.350966,14902.0,1.0,31.85547,1379.0273,1168.5859,4211.629,4
27605.16,1720.0,2.352941,14934.0,2.0,31.85547,1379.0312,1166.9453,4213.266,4
27603.44,1719.0,2.104377,14934.0,1.0,31.86328,1379.0312,1167.2891,4212.914,4
27635.4,1721.0,2.775442,14934.0,2.0,31.86328,1379.0312,1177.4766,4202.727,4
27597.75,1720.0,2.763819,14934.0,1.0,31.86328,1379.0352,1181.9336,4198.266,4
