hand_landmarking_mem.committed_Committed_AS,hand_landmarking_system.active_processes_active,hand_landmarking_system.cpu_user,hand_landmarking_system.file_nr_used_used,hand_landmarking_system.processes_running,hand_landmarking_system.ram_buffers,hand_landmarking_system.ram_cached,hand_landmarking_system.ram_free,hand_landmarking_system.ram_used,Target
33001.83,1699,7.737595,15285,16,24.49609,1301.043,918.5312,4541.832,3
32998.83,1699,9.151973,15317,15,24.5,1301.0508,923.7227,4540.363,3
33016.55,1699,8.823529,15317,15,24.5,1301.0547,925.1914,4546.688,3
33003.66,1700,7.58214,15317,17,24.5,1301.0703,918.8555,4546.906,3
33005.77,1699,8.22838,15317,15,24.5,1301.0703,918.6328,4546.539,3
33004.82,1700,7.310924,15317,17,24.50781,1301.0703,918.9844,4550.773,3
33004.82,1700,12.026913,15349,14,24.50781,1301.0703,914.75,4552.02,3
33015.7,1700,7.478992,15349,14,24.50781,1301.082,913.4961,4547.625,3
33010.95,1700,7.802013,15349,20,24.51562,1308.5078,917.8906,4548.57,3
33018.06,1698,7.89916,15349,15,24.53125,1308.6406,916.9336,4539.996,3
33017.56,1698,7.550336,15317,17,24.53125,1308.8867,918.0742,4541.934,3
33008.03,1697,8.340354,15317,15,24.53125,1308.9922,915.9883,4541.848,3
33010.34,1697,7.679325,15317,15,24.54688,1309.125,915.8281,4546.266,3
33023.29,1698,9.93266,15317,18,24.55078,1309.1172,911.3047,4531.082,3
32956.94,1697,7.989907,15381,8,24.55078,1309.1172,926.3398,4540.188,3
32956.38,1698,8.074012,15381,19,24.55859,1333.4961,917.2383,4591.422,3
32951.63,1699,10.204082,15349,15,24.55859,1338.8984,866.0039,4536.027,3
32952.34,1698,15.749365,15349,23,24.55859,1352.8359,897.0117,4539.602,3
32953.2,1700,17.73779,15349,21,24.94531,1367.5039,888.0352,4548.871,3
32955.82,1701,25.61702,15349,20,24.97266,1371.2227,864.8281,4571.91,3
32953.02,1700,16.581197,15349,31,25.01562,1372.9844,826.7344,4581.535,3
32954.04,1700,32.21937,15381,20,25.86328,1379.5391,813.3633,4602.914,3
32960.71,1700,14.786325,15413,18,25.87891,1380.5508,790.1797,4645.438,3
32960.37,1700,23.72449,15381,20,25.95703,1380.8242,740.2539,4637.801,3
32960.26,1701,26.79181,15381,19,25.95703,1381.5977,746.8633,4640.07,3
32960.87,1700,10.932203,15349,23,25.96094,1382.4414,744.2422,4630.25,3
32960.95,1703,17.2326,15349,11,25.96094,1382.9219,753.2891,4625.98,3
32959.45,1701,14.505119,15381,19,25.96094,1383.4805,756.7109,4623.957,3
32958.48,1700,16.411565,15381,18,25.99609,1383.7578,758.2539,4626.887,3
32962.58,1700,13.763806,15349,12,26.00391,1384.5078,754.7656,4632.664,3
32960.38,1701,27.97971,15285,21,26.00781,1384.875,748.6758,4620.984,3
33233.77,1699,18.75526,15317,23,26.02344,1384.875,759.5977,4620.152,3
32961.38,1700,31.03448,15317,20,26.16797,1386.2031,760.0586,4621.988,3
32960.88,1700,18.54361,15317,14,26.18359,1386.5586,758.207,4623.473,3
32958.79,1700,11.139241,15349,21,26.18359,1386.5586,755.25,4611.219,3
32953.36,1701,18.89169,15381,14,26.18359,1386.5625,767.1328,4607.191,3
33024.95,1700,15.847458,15285,6,26.18359,1387.2109,771.1602,4612.633,3
33028.21,1700,10.330229,15285,11,26.18359,1387.4375,765.7148,4646.02,3
32964.05,1701,9.543919,15349,9,26.19922,1387.4375,731.6797,4649.691,3
32958.32,1700,17.86325,15349,12,26.19922,1387.9531,727.7812,4649.656,3
33208.96,1700,17.32082,15317,7,26.22266,1387.9531,727.8008,4668.211,3
32955.32,1701,11.860068,15349,6,26.22266,1387.957,708.7305,4664.797,3
32954.9,1700,23.96274,15349,24,26.23047,1388.1094,712.1211,4665.508,3
32954.91,1700,12.308998,15381,10,26.23047,1388.6445,711.4062,4663.762,3
32959.01,1700,8.93617,15349,8,26.23047,1388.6484,712.9922,4569.824,3
33212.15,1699,11.710194,15349,10,26.24609,1388.7734,806.3945,4559.75,3
32956.05,1700,28.76596,15349,9,26.24609,1388.7734,816.4648,4558.352,3
32957.46,1699,7.497894,15381,26,26.26172,1388.7617,817.7227,4559.121,3
32986.86,1699,8.798646,15349,9,26.26953,1388.7656,816.9531,4492.43,3
32953.99,1700,7.341772,15349,13,26.27734,1388.7617,883.6406,4487.742,3
32953.94,1699,18.03556,15381,7,26.27734,1388.7578,888.3164,4495.715,3
32951.95,1699,19.47502,15381,6,26.27734,1388.7578,880.3398,4496.012,3
32953.95,1699,9.11414,15381,8,26.28516,1388.7656,880.0469,4486.602,3
32956.05,1699,8.503401,15381,8,26.30469,1388.9453,889.457,4485.602,3
32958.28,1700,7.86802,15349,11,26.30469,1388.9492,890.4414,4479.961,3
32957.78,1699,7.86802,15349,6,26.31641,1389.2812,895.8828,4473.527,3
33214.06,1699,7.118644,15349,5,26.31641,1389.4531,902.3125,4480.129,3
32957.45,1700,7.027942,15381,7,26.31641,1389.6406,895.3672,4480.504,3
32960.11,1699,9.813875,15381,5,26.32422,1389.6406,894.8203,4474.215,3
32960.12,1699,11.63575,15413,7,26.32422,1389.6406,900.9219,4476.188,3
33072.73,1699,11.139241,15413,5,26.32422,1389.6445,898.9414,4486.32,3
33223.5,1710,11.79444,15413,6,26.38672,1393.9336,888.8086,4488.625,3
32978.54,1708,13.384484,15381,11,26.38672,1394.0859,886.5,4485.848,3
32978.04,1705,11.570946,15413,5,26.40234,1394.1055,884.9258,4476.809,3
33217.75,1705,8.937605,15381,5,26.53516,1394.4727,893.8125,4482.539,3
32961.1,1702,7.705334,15381,11,26.55078,1394.4141,888.0469,4479.789,3
32965.25,1701,13.983051,15381,10,26.55078,1394.4141,890.2969,4481.676,3
32967.3,1702,11.447811,15381,5,26.55078,1394.4141,888.4531,4490.023,3
32975.99,1703,11.214165,15381,5,26.98828,1394.3164,880.1055,4486.723,3
32977.98,1706,10.858586,15413,5,27.68359,1395.1992,883.4062,4492.172,3
32973.01,1707,8.030431,15445,7,27.68359,1395.2031,877.6172,4491.543,3
32975.71,1706,10.668925,15445,5,27.68359,1395.2617,876.668,4494.496,3
33005.74,1706,9.923011,15413,5,27.74609,1395.2656,873.7109,4498.125,3
32975.93,1707,9.26706,15413,11,27.75391,1395.2656,870.0234,4494.254,3
32972.57,1706,8.185654,15413,5,27.75391,1395.2656,873.8281,4494.605,3
32956.0,1706,7.939189,15413,5,27.75391,1395.2656,873.4688,4488.062,3
32956.0,1702,8.578638,15381,9,27.75391,1395.2656,880.0117,4479.172,3
32957.91,1703,7.757167,15349,6,27.75391,1395.2656,888.9023,4469.121,3
32956.02,1705,10.708263,15349,14,27.76953,1395.2578,898.9531,4465.922,3
32956.02,1703,8.530405,15381,6,27.76953,1395.2578,902.1523,4469.469,3
33213.57,1703,8.080808,15381,7,27.76953,1395.2578,898.5977,4468.824,3
32959.44,1704,8.326325,15381,6,27.76953,1395.2812,899.2422,4460.641,3
32959.46,1703,8.403361,15381,5,27.76953,1395.2852,907.4258,4465.133,3
32956.47,1703,8.791209,15381,5,27.78516,1395.2852,902.9102,4462.883,3
32957.04,1703,8.761584,15349,4,27.78516,1395.2852,905.1562,4465.684,3
33162.55,1703,7.905803,15349,7,27.78516,1395.2734,902.3398,4467.324,3
32961.29,1703,8.746846,15349,6,27.78516,1395.293,900.6992,4467.582,3
32961.14,1703,8.900084,15317,5,27.78516,1395.293,900.4531,4474.645,3
32964.59,1703,11.036226,15317,5,27.80078,1395.4219,893.3711,4475.254,3
32962.39,1704,9.13663,15381,7,27.80078,1395.4258,892.7617,4463.652,3
32962.41,1703,7.65349,15381,5,27.80859,1395.4297,904.2188,4467.57,3
33690.96,1703,7.711651,15381,5,27.82422,1395.4062,900.2969,4464.812,3
32959.41,1704,8.838384,15381,6,27.82422,1395.4258,903.043,4459.918,3
33213.06,1703,7.627829,15381,4,27.82422,1395.4258,907.9453,4463.27,3
32959.47,1704,8.312343,15381,5,27.82422,1395.4258,904.5742,4463.422,3
32960.98,1703,7.634228,15349,4,27.82422,1395.4258,904.4219,4464.852,3
33213.11,1706,7.724601,15381,6,27.83203,1395.4297,902.9922,4468.398,3
32959.38,1704,7.478992,15349,6,27.83203,1395.4297,899.4453,4470.617,3
32959.38,1703,8.578638,15349,5,27.83203,1395.4297,897.2148,4471.961,3
32959.4,1703,7.885906,15349,5,27.83203,1395.4297,895.8711,4473.883,3
32959.53,1703,8.24222,15349,6,27.83203,1395.4297,893.9492,4463.684,3
32996.75,1703,8.305369,15349,5,27.83984,1395.4297,904.1484,4467.781,3
32966.38,1703,8.417508,15349,7,27.83984,1395.4414,900.0508,4460.082,3
32966.38,1703,7.821699,15349,4,27.85547,1395.4414,907.7422,4465.727,3
32969.47,1703,7.647059,15317,5,27.85547,1395.4414,902.0859,4472.543,3
32967.28,1704,12.026913,15317,5,27.85547,1395.4531,895.2539,4472.781,3
32961.52,1703,7.983193,15317,4,27.86328,1395.4531,895.0156,4471.512,3
32961.48,1703,7.575758,15349,5,27.86328,1395.4531,896.2734,4472.641,3
32961.51,1703,9.94941,15349,5,27.86328,1395.457,895.1367,4474.297,3
33215.16,1703,7.821699,15349,5,27.86328,1395.457,893.4805,4477.844,3
32961.52,1704,7.388749,15317,6,27.86328,1395.457,889.9297,4479.727,3
32961.52,1703,7.963118,15317,6,27.87109,1395.457,888.0469,4481.035,3
32963.23,1703,7.666386,15317,6,27.88672,1395.4336,886.7383,4474.781,3
32961.52,1704,7.38255,15317,6,27.90234,1395.6172,892.9844,4474.625,3
33215.16,1703,7.912458,15317,5,27.90234,1395.6211,893.1484,4474.438,3
32961.52,1703,7.154882,15349,7,27.90234,1395.6211,893.1367,4473.969,3
32961.58,1703,7.939189,15381,6,27.90234,1395.6211,893.6016,4468.34,3
32962.04,1703,7.491582,15349,5,27.92578,1397.7188,899.2305,4474.188,3
32961.43,1704,7.239057,15349,6,27.92578,1397.5859,893.3828,4470.887,3
32961.43,1703,7.841484,15349,5,27.92578,1397.5859,894.5625,4461.781,3
33100.77,1703,8.600337,15349,5,27.92578,1397.5898,903.8008,4467.68,3
32961.46,1715,7.834878,15349,8,27.92578,1397.5898,897.9023,4469.188,3
33215.17,1703,7.679325,15349,4,27.93359,1397.625,896.3906,4465.164,3
32961.52,1704,7.335582,15381,6,27.93359,1397.625,900.4141,4465.891,3
32961.52,1703,8.101266,15413,5,27.9375,1397.6367,899.6445,4461.707,3
32963.25,1703,7.841484,15413,5,27.9375,1397.6367,903.8281,4463.242,3
32961.52,1703,7.347973,15445,7,27.9375,1397.6367,902.2773,4465.402,3
32961.52,1702,8.00337,15477,7,27.94531,1397.6406,900.1172,4473.301,3
32963.36,1702,7.100592,15477,8,27.94531,1397.6406,892.2188,4466.41,3
32957.54,1703,7.472712,15477,6,27.94531,1397.6406,899.0977,4461.461,3
32959.26,1702,7.859532,15381,5,27.94531,1397.6406,904.0469,4464.348,3
32957.54,1703,8.117155,15413,5,27.94531,1397.7695,901.1602,4461.184,3
32959.5,1702,7.441472,15381,4,27.95312,1397.7617,904.3242,4462.996,3
32959.49,1705,7.453936,15381,5,27.96094,1397.6641,902.3828,4467.406,3
32275.76,1703,7.401177,15381,6,27.96094,1397.7695,897.9727,4471.379,3
32275.76,1691,7.731092,15349,4,27.96094,1397.7695,894.0898,4463.223,3
32276.59,1691,8.094435,15349,5,27.96094,1397.7734,902.1406,4449.484,3
32276.49,1692,7.407407,15381,5,27.96094,1397.7852,915.8789,4450.449,3
32278.36,1691,7.317073,15381,5,27.96875,1397.8398,914.9102,4454.219,3
32276.51,1692,7.466443,15349,6,27.96875,1397.8477,911.1289,4462.832,3
32276.51,1691,7.685811,15349,5,27.96875,1397.8477,902.4531,4463.484,3
32278.62,1691,7.763713,15349,5,27.96875,1397.8516,901.793,4449.336,3
32276.52,1692,7.932489,15349,5,27.96875,1397.8516,915.9414,4450.02,3
32276.52,1691,7.925801,15317,4,28.0,1397.8516,915.2539,4449.777,3
32276.61,1691,7.269653,15317,4,28.0,1397.8516,915.4961,4447.887,3
32276.74,1691,8.192568,15317,6,28.0,1397.8633,917.3555,4456.562,3
32279.33,1691,8.96027,15317,4,28.01562,1397.957,908.6797,4459.82,3
32277.9,1692,7.692308,15317,5,28.01562,1397.9609,905.4102,4456.215,3
32278.54,1691,9.129332,15285,4,28.02344,1397.9609,908.9062,4457.688,3
32532.18,1691,7.679325,15285,4,28.02344,1397.9648,907.4297,4456.598,3
32278.57,1691,7.750631999999999,15285,5,28.02344,1397.9688,908.5117,4457.5,3
32372.51,1691,7.711864,15285,4,28.02344,1397.9727,907.6055,4450.473,3
32276.68,1697,6.943268,15317,5,28.02344,1397.9727,914.6289,4452.348,3
32276.68,1691,8.057676,15349,4,28.03906,1398.0039,912.75,4458.348,3
32530.32,1691,7.010135,15349,4,28.03906,1397.9766,906.75,4452.5,3
32276.68,1691,7.112616,15349,5,28.03906,1397.9766,912.5508,4452.621,3
32276.68,1691,7.685811,15349,4,28.03906,1397.9961,912.457,4442.426,3
32278.39,1691,7.100592,15349,5,28.03906,1397.9961,922.6523,4443.785,3
32276.79,1692,7.42616,15349,5,28.04688,1397.7695,921.2734,4450.523,3
32530.44,1691,7.166948,15349,4,28.04688,1398.0,914.5352,4456.949,3
32276.79,1692,7.16091,15317,6,28.04688,1398.0,908.3281,4456.633,3
32276.79,1691,7.594937,15317,4,28.04688,1398.0,908.4141,4456.855,3
32278.54,1691,7.529611,15317,4,28.04688,1398.0039,908.1914,4453.902,3
32960.68,1692,7.004219,15349,5,28.07031,1398.0039,911.1445,4454.141,3
32960.18,1702,7.432432,15349,4,28.09375,1398.0352,910.9023,4449.152,3
32961.89,1702,7.432432,15349,4,28.09375,1398.0352,915.8672,4468.988,3
32956.36,1703,8.023649,15381,5,28.09375,1398.0391,895.9766,4463.551,3
33201.12,1701,13.959391,15381,4,28.10156,1398.0273,901.4141,4465.113,3
32958.71,1700,7.679325,15381,6,28.10938,1398.0273,899.8477,4464.52,3
32955.92,1702,7.588533,15381,5,28.10938,1398.0312,900.4453,4461.48,3
33215.5,1700,7.750631999999999,15413,4,28.10938,1398.0352,903.4766,4472.02,3
32961.36,1700,7.919124,15381,5,28.10938,1398.0352,892.9336,4474.25,3
32959.36,1700,9.182814,15349,4,28.10938,1398.0352,890.6992,4468.016,3
32960.07,1700,8.585859,15349,4,28.125,1398.043,896.9336,4468.797,3
32958.38,1701,14.189189,15349,6,28.14844,1398.1836,896.1523,4468.68,3
32995.69,1699,8.340354,15349,6,28.14844,1398.1523,896.2461,4463.793,3
32962.1,1699,8.494533,15349,5,28.14844,1398.168,900.9688,4463.191,3
32964.33,1699,7.983193,15349,5,28.14844,1398.168,901.6016,4468.219,3
32995.23,1700,7.828283,15413,7,28.30078,1403.5547,896.5586,4471.039,3
32994.77,1706,9.235936,15413,6,28.64062,1414.793,893.7383,4473.574,3
32996.24,1706,7.718121,15381,5,28.64453,1415.1328,885.6641,4478.449,3
33002.89,1706,9.351306,15381,5,28.64453,1415.2344,869.2109,4479.582,3
33016.42,1707,9.924306,15381,5,28.64453,1415.293,867.7344,4492.352,3
33007.28,1708,8.158116,15349,5,28.64453,1415.293,854.8633,4493.746,3
33003.05,1707,9.403862,15349,4,28.65234,1415.4062,853.4102,4510.168,3
33001.33,1710,23.5492,15349,5,28.65625,1415.9141,836.9883,4520.629,3
32999.99,1709,8.761584,15381,4,28.67188,1415.9258,826.4062,4521.703,3
32996.14,1710,10.765349,15381,5,28.67188,1415.9258,824.8203,4510.074,3
32962.54,1705,8.151261,15413,4,28.67188,1415.9219,836.4219,4512.316,3
32969.41,1701,8.256108,15413,4,28.67188,1416.0312,834.1797,4509.051,3
32964.91,1702,7.802013,15381,6,28.70312,1416.0508,837.4492,4509.215,3
32964.91,1701,8.080808,15349,4,28.70312,1416.0586,837.1758,4511.207,3
32963.62,1701,7.388749,15349,4,28.70312,1416.0586,835.1328,4513.004,3
32995.68,1702,9.840202,15349,5,28.70312,1416.0586,833.3281,4516.055,3
32995.95,1706,7.323232,15413,4,28.74219,1416.1484,830.2773,4513.793,3
32998.09,1706,7.698745,15413,4,28.74219,1416.1523,832.5391,4514.941,3
33000.96,1707,7.634228,15381,5,28.74219,1416.1523,831.2617,4523.363,3
33001.94,1706,10.970464,15413,4,28.74219,1416.168,822.8359,4527.523,3
33000.27,1707,21.42857,15381,5,28.74219,1416.168,818.6758,4522.852,3
32997.27,1706,8.074012,15381,4,28.75,1416.168,823.332,4526.586,3
32999.0,1706,12.22597,15381,4,28.79297,1416.957,819.5977,4527.164,3
32997.52,1707,7.67285,15381,6,28.79297,1416.957,819.0117,4520.125,3
33003.52,1701,7.932489,15349,6,28.79297,1416.9492,825.2188,4524.473,3
32969.49,1704,7.647059,15349,5,28.8125,1417.0625,820.8711,4524.992,3
32969.07,1697,7.329402,15317,5,28.83594,1417.1797,820.3594,4521.184,3
32970.27,1696,7.594937,15317,5,28.84375,1417.1953,824.0352,4529.113,3
32968.54,1697,15.177066,15381,5,28.84375,1417.1992,815.9648,4532.992,3
32965.55,1696,7.594937,15381,4,28.84375,1417.2031,812.0625,4527.715,3
32967.43,1696,9.343434,15413,4,28.84375,1417.2031,817.3359,4519.156,3
32968.76,1697,7.85473,15445,5,28.86719,1417.1719,825.8906,4514.277,3
32965.7,1696,7.516892,15381,4,28.88281,1417.1914,830.7695,4509.332,3
32965.7,1696,7.757167,15381,4,28.88281,1417.1914,835.7227,4501.426,3
32962.95,1696,7.491582,15381,4,28.88281,1417.1914,843.5938,4501.402,3
33584.55,1696,8.35443,15381,4,28.89844,1417.1797,843.6172,4511.848,3
32965.79,1697,7.317073,15381,6,28.89844,1417.1797,833.1719,4508.375,3
32965.79,1696,7.892527,15349,4,28.90625,1417.1836,836.6406,4508.129,3
32967.9,1694,7.627829,15349,4,28.91406,1417.1875,836.8867,4516.863,3
32965.65,1695,7.38255,15349,5,28.91406,1417.1914,828.1406,4519.289,3
32965.66,1694,7.929883,15349,4,28.91406,1417.1914,825.7031,4524.969,3
32965.81,1694,7.525084,15381,4,28.91406,1417.2383,820.0195,4521.602,3
32965.82,1694,8.053691,15381,5,28.91406,1417.2383,823.3867,4500.125,3
32967.95,1694,8.578638,15413,4,28.92188,1417.2383,844.8164,4502.117,3
32965.86,1695,7.731092,15381,5,28.92188,1417.2422,842.8242,4500.164,3
32965.86,1694,7.821699,15381,4,28.92188,1417.2422,844.7695,4501.043,3
32965.97,1694,7.497894,15381,4,28.92188,1417.2812,843.8867,4496.473,3
32969.12,1694,8.087616,15349,5,28.92188,1417.2812,848.457,4497.93,3
33170.89,1694,7.925801,15349,4,28.92969,1417.2812,846.9609,4498.598,3
32970.78,1694,7.004219,15349,5,28.9375,1417.2695,846.293,4499.875,3
32966.67,1694,7.698816,15349,4,28.9375,1417.2734,845.0078,4499.191,3
32968.48,1693,7.510549,15349,4,28.9375,1417.2734,845.6953,4497.031,3
32966.76,1695,7.529611,15381,6,28.9375,1417.2773,847.8516,4498.961,3
32966.76,1693,8.023649,15413,4,28.9375,1417.2773,845.9219,4502.801,3
32968.6,1693,7.347973,15445,4,28.94531,1417.2773,842.0781,4503.816,3
32966.77,1694,7.803223,15413,5,28.94531,1417.2812,841.0625,4500.875,3
32294.59,1693,7.523246,15381,4,28.94531,1417.3789,843.9961,4500.191,3
32292.87,1684,7.354184,15381,6,28.96094,1417.3633,844.6758,4495.461,3
32292.87,1683,8.128704,15349,4,28.96094,1417.5078,849.3086,4479.23,3
32294.54,1683,7.881356,15349,4,28.96094,1417.5078,865.5391,4480.164,3
32292.71,1684,7.354184,15349,5,28.96094,1417.5117,864.4609,4476.727,3
32294.96,1683,7.360406,15381,4,28.96094,1417.5117,867.8984,4477.004,3
32294.05,1689,7.076664,15349,8,28.96875,1417.5117,867.6172,4474.688,3
32292.73,1683,7.275804,15349,5,28.96875,1417.5117,869.9336,4476.711,3
32294.58,1682,7.516892,15349,4,28.96875,1417.5156,867.9023,4477.785,3
32292.86,1683,7.419899,15349,5,28.96875,1417.5156,866.8281,4479.996,3
32903.62,1682,7.257384,15349,4,28.97656,1417.5195,864.6133,4487.645,3
32294.84,1682,7.510549,15381,5,28.97656,1417.5195,856.9648,4490.734,3
32292.86,1683,7.432432,15381,6,28.97656,1417.5312,853.8633,4492.375,3
32292.95,1682,7.419899,15381,4,28.97656,1417.5312,852.2227,4485.074,3
32292.97,1682,7.16091,15413,4,28.97656,1417.5312,859.5117,4487.035,3
32292.99,1682,7.763713,15381,4,28.98438,1417.5273,857.5508,4495.25,3
32546.63,1682,7.472712,15381,5,28.98438,1417.5391,849.3359,4492.27,3
32292.99,1683,7.401177,15349,5,28.98438,1417.5391,852.3125,4496.039,3
32292.99,1682,7.828283,15349,4,28.98438,1417.5391,848.5312,4496.922,3
32294.7,1682,7.088608,15317,4,29.0,1417.5391,847.6484,4501.367,3
32293.12,1683,7.550336,15349,5,29.0,1417.543,843.2031,4501.598,3
32546.77,1682,7.317073,15349,4,29.0,1417.543,842.957,4503.113,3
32293.13,1683,7.478992,15317,5,29.0,1417.5469,841.4375,4503.184,3
32293.0,1682,7.388749,15317,4,29.0,1417.5469,841.3672,4497.367,3
32294.75,1682,8.151261,15349,4,29.00781,1417.5469,847.1797,4499.023,3
32293.02,1683,7.647059,15317,5,29.00781,1417.6094,845.5234,4499.176,3
32293.02,1682,7.220823,15285,4,29.00781,1417.6133,845.3633,4502.582,3
32293.04,1682,8.221477,15317,4,29.00781,1417.6133,841.8945,4505.664,3
32294.92,1682,7.608696,15317,4,29.00781,1417.6133,838.8086,4507.254,3
32296.84,1682,7.885906,15317,4,29.01562,1417.6133,837.2188,4508.227,3
32294.86,1684,7.550336,15317,5,29.03125,1417.6133,836.2461,4513.777,3
32294.86,1683,8.067227,15349,5,29.03125,1417.6211,830.6875,4518.344,3
32545.45,1683,8.403361,15349,4,29.03125,1417.6211,826.1055,4519.449,3
32294.7,1683,16.863410000000002,15349,6,29.03125,1417.625,824.9922,4519.246,3
32294.73,1683,7.724601,15349,5,29.03125,1417.625,825.1953,4513.547,3
32294.73,1683,7.731092,15317,5,29.03906,1417.625,830.8906,4518.715,3
32294.82,1683,7.983193,15317,4,29.03906,1417.625,825.7227,4522.125,3
32548.46,1683,8.067227,15317,4,29.03906,1417.6289,822.3047,4520.227,3
32294.82,1684,7.407407,15317,5,29.03906,1417.6289,824.2031,4521.047,3
32406.91,1683,7.640638,15317,4,29.03906,1417.6289,823.3789,4518.328,3
32296.66,1690,7.659933,15317,6,29.04688,1417.6289,826.0977,4512.176,3
32297.72,1684,7.478992,15317,5,29.04688,1417.6289,832.25,4506.586,3
32372.24,1685,7.491582,15317,6,29.04688,1417.6289,837.832,4510.781,3
32309.45,1684,7.317073,15317,5,29.04688,1418.0234,833.6367,4512.504,3
32388.08,1684,7.659933,15381,4,29.04688,1418.2109,831.9141,4564.949,3
32635.27,1684,7.401177,15381,8,29.05469,1418.2695,779.0742,4516.441,3
33020.55,1684,14.40678,15381,6,29.05469,1418.3203,827.3945,4587.254,3
33062.58,1690,15.860899,15381,9,29.05469,1418.8203,756.5156,4560.66,3
33057.15,1694,35.90832,15381,9,29.05469,1419.0078,783.0586,4577.289,3
33053.79,1695,11.073542,15381,7,29.07031,1418.9922,765.9297,4602.809,3
33053.3,1694,11.299915,15381,4,29.07812,1419.0273,740.2227,4578.531,3
33050.3,1694,17.37649,15381,4,29.07812,1419.0273,764.5,4573.434,3
33046.99,1694,14.516129,15381,5,29.08594,1419.0312,769.5547,4566.277,3
33049.75,1694,15.905245,15381,4,29.09766,1419.0312,776.7109,4570.695,3
33050.37,1694,12.351946,15381,5,29.11328,1419.1406,772.2812,4539.668,3
33047.3,1694,12.298558,15413,4,29.11328,1419.1406,803.2969,4542.18,3
33051.77,1694,21.03478,15413,5,29.11328,1419.1445,800.6602,4523.645,3
33055.07,1695,21.33785,15381,8,29.11328,1419.3672,819.1953,4520.707,3
33052.7,1694,12.340426,15349,6,29.12109,1419.1523,822.1289,4517.379,3
33056.05,1693,8.20643,15349,6,29.13672,1419.3516,825.2344,4529.281,3
33051.35,1694,9.856782,15381,5,29.16016,1419.3477,813.5391,4532.703,3
33049.43,1693,21.62162,15413,5,29.16016,1419.3594,809.9023,4530.832,3
33051.91,1693,16.554622,15381,4,29.16016,1419.3633,811.7539,4520.027,3
33049.64,1694,11.092295,15349,5,29.16016,1419.6836,822.5469,4524.984,3
